title,year,conference
 Learned Primal-dual Reconstruction,2017, arXiv preprintarXiv:1707
 Deep Learning for PhotoacousticTomography from Sparse Data,2017, arXiv preprint arXiv:1704
 Sparse travel time tomography with adaptive dictionaries,2017, arXivpreprint arXiv:1712
 Compressed sensing using generativemodels,2017, arXiv preprint arXiv:1703
 Ambientgan: Generative models from lossymeasurements,2018, In International Conference on Learning Representations (ICLR)
 One Network to Solve Them All-Solving Linear Inverse Problems Using DeepProjection Models,2017, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Examples of exponential instability for inverse inclusion andscattering problems,2003, Inverse Problems
 TransdimensionalLove-wave tomography of the British Isles and shear-velocity structure of the East Irish Sea Basinfrom ambient-noise interferometry,2017, Geophys
 Deep Learning in Medical Imaging:Overview and Future Promise of an Exciting New Technique,2016, IEEE Trans
 Compressive statisticallearning with random feature moments,2017, arXiv preprint arXiv:1706
 Identity mappings in deep residualnetworks,2016, In European Conference on Computer Vision
 Deep residual learning for imagerecognition,2016, In Proceedings of the Conference on Computer Vision and Pattern Recognition
 Artificial neural networks in the solution of inverse electromag-netic field problems,1993, IEEE Trans
 Neural networks and artificial intelligence for biomedicalengineering,2000, Wiley Online Library
 Deep Learning-Guided Image Recon-struction from Incomplete Data,2017, arXiv preprint arXiv:1709
 Deep learning prior models from seismic images for full-waveforminversion,2017, In SEG International Exposition and Annual Meeting
 NETT: Solving InverseProblems with Deep Neural Networks,2018, arXiv preprint arXiv:1803
 Deep learning face attributes in the wild,2015, InProceedings of International Conference on Computer Vision (ICCV)
 Adversarial regularizers in inverseproblems,2018, arXiv preprint arXiv:1805
 Convolutional neural networks for inverseproblems in imaging: A review,2017, IEEE Signal Process
 Neural network based solution to inverseproblems,1998, In Neural Networks Proceedings
 Fast tomographic reconstruction from limited datausing artificial neural networks,2013, IEEE Trans
 Random features for large-scale kernel machines,2008, Advances inNeural Information and Processing (NIPS)
 Weighted Sums of Random Kitchen Sinks: Replacing minimizationwith randomization in learning,2009, Advances in Neural Information and Processing (NIPS)
 Amortisedmap inference for image super-resolution,2016, arXiv preprint arXiv:1610
 DeeP image Prior,2017, arXiv preprintarXiv:1711
 Plug-and-Play Priorsfor model based reconstruction,2013, In Global Conference on Signal and Information Processing(GlobalSIP)
 Foundations of signal processing,2014, CambridgeUniversity Press
 A PersPective on deeP imaging,2016, IEEE Access
 LSUN: Construction ofa Large-scale Image Dataset using DeeP Learning with Humans in the LooP,2015, arXiv preprintarXiv:1506
 Sketchy decisions: Convexlow-rank matrix oPtimization with oPtimal storage,2017, arXiv preprint arXiv:1702
 Image recon-struction by domain-transform manifold learning,2018, Nature
