title,year,conference
 Pyramid methodsin image processing,1984, RCA engineer
 A Unified Multi-scale Deep ConvolutionalNeural Network for Fast Object Detection,2016, In Bastian Leibe
 Person Re-Identification by Deep Learning Multi-ScaleRepresentations,2017, In The IEEE International Conference on Computer Vision (ICCV)
 Dual Path Networks,2017, InAdvances in Neural Information Processing Systems 30
 An Exploration of Parameter Redundancyin Deep Networks with Circulant Projections,2015, In 2015 IEEE International Conference on Computer Vision(ICCV)
 Learning hierarchical features for scenelabeling,2013, Pattern Analysis and Machine Intelligence
 Spatially adaptive computation time for residual networks,2017, In The IEEE Conference onComputer Vision and Pattern Recognition (CVPR)
 Deep Residual Learning for Image Recognition,2016, InThe IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Mask R-CNN,2017, In The IEEE InternationalConference on Computer Vision (ICCV)
 Distilling the knowledge in a neural network,2015, arXiv:1503
 Squeeze-and-Excitation Networks,2018, In The IEEE Conference on ComputerVision and Pattern Recognition (CVPR)
 Densely Connected ConvolutionalNetworks,2017, In The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Binarized NeuralNetworks,2016, In D D Lee
 Training CNNswith Low-Rank Filters for Efficient Image Classification,2015, ArXiv
 Stochasticdownsampling for cost-adjustable inference and improved regularization in convolutional networks,2018, In TheIEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Pruning Filters for EfficientConvNets,2017, In International Conference on Learning Representation 2017
 Microsoft COCO: Common Objects in Context,2014, In David Fleet
 Featurepyramid networks for object detection,2017, In The IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 Progressive Neural Architecture Search,2018, In The European Conferenceon Computer Vision (ECCV)
 ShuffleNet V2: Practical Guidelines for EfficientCNN Architecture Design,2018, In The European Conference on Computer Vision (ECCV)
 Deep Multi-Scale Convolutional Neural Network forDynamic Scene Deblurring,2017, In The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 MobileNetV2:Inverted Residuals and Linear Bottlenecks,2018, In The IEEE Conference on Computer Vision and PatternRecognition (CVPR)
 English conversational telephone speechrecognition by humans and machines,2017, arXiv preprint arXiv:1703
 Rethinking the InceptionArchitecture for Computer Vision,2016, In The IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 Rethinking the InceptionArchitecture for Computer Vision,2016, In The IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 Convolutional Networks with Adaptive Inference Graphs,2018, In The EuropeanConference on Computer Vision (ECCV)
 Residual Attention Network for Image Classification,2017, In The IEEE Conference on Computer Visionand Pattern Recognition (CVPR)
 Skipnet: Learning dynamic routing in convolutionalnetworks,2018, In SysML
 Coordinating Filters for Faster DeepNeural Networks,2017, In The IEEE International Conference on Computer Vision (ICCV)
 CBAM: Convolutional Block AttentionModule,2018, In The European Conference on Computer Vision (ECCV)
 Blockdrop: Dynamic inference paths in residual networks,2018, In The IEEE Conference on ComputerVision and Pattern Recognition (CVPR)
 IGCV2: InterleavedStructured Sparse Convolutional Neural Networks,2018, In The IEEE Conference on Computer Vision and PatternRecognition (CVPR)
 Aggregated Residual Transformationsfor Deep Neural Networks,2017, In The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Achieving human parity inconversational speech recognition,2016, arXiv:1610
 Multi-Scale Recognition With DAG-CNNs,2015, In The IEEE InternationalConference on Computer Vision (ICCV)
 Learning transferable architectures for scalableimage recognition,2018, In The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
