title,year,conference
 Training with Noise is Equivalent to Tikhonov Regularization,1995, NeuralComputation
 NICE: Non-Linear Independent ComponentsEstimation,2015, ICLR Workshop Track
 Density Estimation Using Real NVP,2017, InInternational Conference on Learning Representations (ICLR)
 Regularization Theory and Neural NetworksArchitectures,1995, Neural Computation
 Generative Adversarial Nets,2014, In Advances in NeuralInformation Processing Systems (NeurIPS)
 A Baseline for Detecting Misclassified and Out-of-DistributionExamples in Neural Networks,2017, In International Conference on Learning Representations (ICLR)
 Deep Anomaly Detection with OutlierExposure,2019, In International Conference on Learning Representations (ICLR)
 Auto-Encoding Variational Bayes,2014, International Conferenceon Learning Representations (ICLR)
 Adversarial Examples for Generative Models,2018, In 2018IEEE Security and Privacy Workshops (SPW)
 Simple and Scalable PredictiveUncertainty Estimation Using Deep Ensembles,2017, In Advances in Neural Information ProcessingSystems (NeurIPS)
 Training Confidence-Calibrated Classifiers forDetecting Out-of-Distribution Samples,2018, In International Conference on Learning Representations(ICLR)
 Enhancing the Reliability of Out-of-Distribution ImageDetection in Neural Networks,2018, International Conference on Learning Representations (ICLR)
 Multiplicative Normalizing Flows for Variational BayesianNeural Networks,2017, In Proceedings of the 34th International Conference on Machine Learning(ICML)
 ReadingDigits in Natural Images with Unsupervised Feature Learning,2011, In NeurIPS Workshop on DeepLearning and Unsupervised Feature Learning
 Stochastic Backpropagation and ApproximateInference in Deep Generative Models,2014, In Proceedings of the 31st International Conference onMachine Learning (ICML) 
 Contractive Auto-Encoders: Explicit Invariance During Feature Extraction,2011, In Proceedings of the 28th InternationalConference on Machine Learning (ICML)
 Amortised MAPInference for Image Super-Resolution,2017, International Conference on Learning Representations(ICLR)
 Intriguing Properties of Neural Networks,2014, International Conference on LearningRepresentations (ICLR)
 Information Regularization with Partially Labeled Data,2003, InAdvances in Neural Information Processing Systems (NeurIPS)
 A Note on the Evaluation of GenerativeModels,2016, In International Conference on Learning Representations (ICLR)
 Conditionalimage generation with pixel CNN decoders,2016, In Advances in Neural Information Processing Systems(NeurIPS)
 Parallel WaveNet: Fasthigh-fidelity speech synthesis,2018, In Proceedings of the 35th International Conference on MachineLearning (ICML)
