title,year,conference
 Manis to computer programmer as woman is to homemaker? debiasing word embeddings,2016, CoRR
 A systematic study of the class imbal-ance problem in convolutional neural networks,2017, CoRR
 Women also snowboard:Overcoming bias in captioning models,2018, CoRR
 A survey on feature selection methods,0045, Computers andElectrical Engineering
 Brain tumor segmentation with deepneural networks,2015, CoRR
 Learning from imbalanced data,1041, IEEE Transactions on Knowledge and DataEngineering
 Learning multiple layers of features from tiny images,2009, Master’sthesis
 Influence-directed ex-planations for deep convolutional networks,2018, CoRR
 Feature selection: A data perspective,2016, arXiv preprint arXiv:1601
 Training neural network classifiers for medical decision making: Theeffects of imbalanced datasets on classification performance,0893, Neural Networks
 Deep inside convolutional networks:Visualising image classification models and saliency maps,2013, CoRR
 Axiomatic attribution for deep networks,2017, CoRR
 The optimality of naive bayes,2004, AA
 Men also like shop-ping: Reducing gender bias amplification using corpus-level constraints,2017, CoRR
