title,year,conference
 How do you learn to walk? thousands of steps and dozensof falls per day,2012, PsychoIogical Science
 Learning toPoke by poking: Experiential learning of intuitive physics,2016, In Proceedings ofNeural InformationProcessing Systems
 Fixinga broken ELBO,2018, In Proceedings of International Conference on Machine Learning
 Deep variational informationbottleneck,2017, In ProceedingS of IntemationaI Conference on Learning RePreSentations
 The option-critic architecture,2017, In ProceedingS ofAAAI Conference on ArtificiaI Intelligence
 Understanding disentangling in β-VAE,2018, arXiv:1804
 Recurrent environmentsimulators,2017, In ProceedingS of IntemationaI Conference on Learning RePreSentations
 Unsupervised learning of disentangled representations fromvideo,2017, In ProceedingS ofNeural Information ProceSSing Systems
 Stochastic Video Generation with a Learned Prior,2018, In ProceedingS ofInternational Conference on Machine Learning
 Learning mod-ular neural network policies for multi-task and multi-robot transfer,2017, In ProceedingS of IEEEInternational Conference on RoboticS and Automation
 Locomotor primitives in newborn babies and their development,2011, Science
 Self-supervised visual planning withtemporal skip connections,2017, In Conference on Robotic Learning
 Deep visual foresight for planning robot motion,2017, In ProceedingS ofIEEE International Conference on RoboticS and Automation
 Unsupervised learning for physical interactionthrough video prediction,2016, In ProceedingS ofNeural Information ProceSSing Systems
 One-shot visual imitationlearning via meta-learning,2017, In Conference on Robotic Learning
 Learning to linearize under uncertainty,2015, InProceedingS ofNeural Information ProceSSing Systems
 World models,2018, arXiv:1803
 Prediction under uncertainty with error-encodingnetworks,2017, arXiv:1711
 beta-VAE: Learning basic visual concepts witha constrained variational framework,2017, In Proceedings of International Conference on LearningRepresentations
 Long short-term memory,1997, NeUral computation
 Understanding imagemotion with group representations,2018, In PrOceedingS of InternatiOnal COnference on LearningRepreSentations
 Perceptual losses for real-time style transfer andsuper-resolution,2016, In PrOceedingS ofEuropean COnference on COmputer ViSion
 Auto-encoding variational Bayes,2014, In PrOceedingS ofInternatiOnal COnference on Learning RepreSentations
 Learning multiple layers of features from tiny images,2009, Technical report
 End-to-end training of deepvisuomotor policies,2016, The JOUrnal OfMachine Learning ReSearch
 Continuous control with deep reinforcement learning,2016, InPrOceedingS OfInternatiOnal COnference on Learning RepreSentations
 Toward an integration of deep learningand neuroscience,2016, FrOntierS in computational neuroscience
 Driving policy transfervia modularity and abstraction,2018, COnference on Robotic Learning
 Action-conditionalvideo prediction using deep networks in atari games,2015, In PrOceedingS of NeUral InfOrmatiOnPrOceSSing Systems
 Zero-shot visual imitation,2018, InPrOceedingS OfInternatiOnal COnference on Learning RepreSentations
 Stochastic backpropagation andapproximate inference in deep generative models,2014, In Proceedings of Intemational Conference onMachine Learning
 Premotor cortex andthe recognition of motor actions,1996, Cognitive Brain Research
 Neuronal correlates of a perceptual decisionin ventral premotor cortex,2004, NeUron
 DynamiC MOVement PrimitiVeS - A FrameWOrk for Motor Control in HUmanS andHUmanOid Robotics,2006, Springer Tokyo
 Learning movement primitives,2005, In PaoloDario and Raja Chatila (eds
 TrUst regionpolicy optimization,2015, In International COnferenCe on MaChine Learning
 Very deep convolUtional networks for large-scale imagerecognition,2015, In PrOCeedingS of International COnferenCe on Learning RePreSentations
 UnsUpervised learning of videorepresentations using LSTMs,2015, In Proceedings of International COnferenCe on MaChine Learning
 The information bottleneck method,1999, Allerton COnference onCommunication
 MoCoGAN: Decomposing motionand content for video generation,2018, In Proceedings of IEEE COnferenCe on COmPUter ViSiOn andPattern Recognition
 From simple innate biases to complex visualconcepts,2012, Proceedings of the NatiOnal ACademy of Sciences
 Decomposing motionand content for natural video sequence prediction,2017, In Proceedings of International COnferenCe onLearning RePreSentations
 Anticipating visual representations fromunlabeled video,2016, In PrOCeedingS of IEEE COnferenCe on COmPUter ViSiOn and Pattem Recognition
