title,year,conference
 De-velopment of a histology-based digital pathology image analysis algorithm for assessment oftumor infiltrating lymphocytes in her2+ breast cancer,2018, Cancer Research
 Seman-tic image segmentation with deep convolutional nets and fully connected crfs,2015, In ICLR
 The cityscapes dataset for semantic urbanscene understanding,2016, In Proceedings of the IEEE conference on computer vision and patternrecognition
 Boxsup: Exploiting bounding boxes to supervise convolu-tional networks for semantic segmentation,2015, In Proceedings of the IEEE International Conferenceon Computer Vision
 Land cover classification with superpix-els and jaccard index post-optimization,2018, In IEEE Conference on Computer Vision and PatternRecognition (CVPR) Workshops
 Sparse autoencoder for unsupervised nucleusdetection and representation in histopathology images,2018, Pattern Recognition
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, In International Conference on Machine Learning
 Capturing image structure with probabilistic index maps,2004, In 2004IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Stel compo-nent analysis: Modeling spatial correlations in image class structure,2009, In 2009 IEEE Conferenceon Computer Vision and Pattern Recognition (CVPR)
 Efficient inference in fully connected Crfs with gaussianedge potentials,2011, In Advances in neural information processing systems
 Deepaggregation net for land cover classification,2018, In IEEE Conference on Computer Vision and PatternRecognition (CVPR) Workshops
 Learning to count objects in images,2010, In Advances inneural information processing systems
 Full-resolution residualnetworks for semantic segmentation in street scenes,2017, In 2017 IEEE Conference on ComputerVision and Pattern Recognition (CVPR)
 Spatial organization and molecular corre-lation of tumor-infiltrating lymphocytes using deep learning on pathology images,2018, Cell reports
 Zero-shot learning of classifiers from nat-ural language quantification,2018, In Proceedings of the 56th Annual Meeting of the Association forComputational Linguistics (Volume 1: Long Papers)
 The immunelandscape of cancer,2018, Immunity
 α SVM for Learning withLabel Proportions,2013, In International Conference on Machine Learning
 Citypersons: A diverse dataset for pedes-trian detection,2017, In The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Learning deepfeatures for discriminative localization,2016, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition
 Evaluation of nucleus segmentation in digital pathologyimages through large scale image synthesis,2017, In Medical Imaging 2017: Digital Pathology
