title,year,conference
 Spectral graph theory,1997, American Mathematical Soc
 Model-agnostic meta-learning for fast adaptation of deepnetworks,2017, In International Conference on Machine Learning
 Transductive multi-view zero-shot learn-ing,2015, IEEE transactions on pattern analysis and machine intelligence
 Efficient label propagation,2014, In International Conference on Machine Learning
 Deep residual learning for image recognition,2016, InComputer Vision and Pattern Recognition
 Batch normalization: Accelerating deep network training by reducinginternal covariate shift,2015, In International Conference on Machine Learning
 Adam: A method for stochastic optimization,2015, In International Conferenceon Learning Representations (ICLR)
 Imagenet classification with deep convolutional neuralnetworks,2012, In Advances in Neural Information Processing Systems
 One shot learning of simple visualconcepts,2011, In Conference of the Cognitive Science Society
 Gradient-based meta-learning with learned layerwise metric and subspace,2018, InInternational Conference on Machine Learning
 Discriminative k-shot learning using probabilistic models,2017, arXiv preprint arXiv:1706
 A simple neural attentive meta-learner,2018, InInternational Conference on Learning Representations
 Rapid adaptation with condition-ally shifted neurons,2018, In International Conference on Machine Learning
 Tadam: Task dependent adaptive metric for im-proved few-shot learning,2018, In Advances in Neural Information Processing Systems
 Optimization as a model for few-shot learning,2017, International Conferenceon Learning Representations
 Meta-learning for semi-supervised few-shot classification,2018, InternationalConference on Learning Representations
 Transfer learning in a transductive setting,2013, In Advances inNeural Information Processing Systems
 PrototypiCal networks for few-shot learning,2017, In Advances inNeural Information Processing Systems
 Learning toCompare: Relation network for few-shot learning,2018, In Computer Vision and Pattern Recognition
 An overview of statistiCal learning theory,1999, IEEE transactions on neural networks
 Label propagation through linear neighborhoods,2006, In International Conferenceon Machine Learning
 Low-shot learning from imaginarydata,2018, In Computer Vision and Pattern Recognition
 Revisiting semi-supervised learning with graph em-beddings,2016, In International Conference on Machine Learning
 Self-tuning speCtral Clustering,2004, In Advances in Neural InformationProcessing Systems
 Learning with localand global ConsistenCy,2004, In Advances in Neural Information Processing Systems
