title,year,conference
 Threat of adversarial attacks on deep learning in computer vision:A survey,2018, IEEE Access
 Lambertian reflectance and linear subspaces,2003, IEEE transactionson pattern analysis and machine intelligence
 ShapeNet: An information-rich 3dmodel repository,2015, arXiv preprint arXiv:1512
 Synthesizing training images for boosting human 3d poseestimation,2016, In 3D Vision (3DV)
 Boostingadversarial attacks with momentum,2018, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition
 Legendre and related functions,2010, NIST handbook of mathematical functions
 Robust Physical-World Attacks on Deep LearningVisual Classification,2018, In Computer Vision and Pattern Recognition (CVPR)
 Motivating therules of the game for adversarial example research,2018, arXiv preprint arXiv:1807
 Defense against the dark arts: An overview of adversarial example security researchand future research directions,2018, arXiv preprint arXiv:1806
 Explaining and harnessing adversarialexamples,2015, In International Conference on Learning Representations
 Spherical harmonic lighting: The gritty details,2003, In Archives of the Game DevelopersConference
 Efficient spherical harmonics lighting with thePreetham skylight model,2008, In Eurographics (Short Papers)
 Deep residual learning for imagerecognition,2016, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Benchmarking neural network robustness to commoncorruptions and surface variations,2018, arXiv preprint arXiv:1807
 Densely connectedconvolutional networks,2017, In 2017 IEEE Conference on Computer Vision and Pattern Recognition
 3d simulation for robot arm control with deep q-learning,2016, arXivpreprint arXiv:1609
 Geometric robustness of deepnetworks: analysis and improvement,2018, Proceedings of IEEE CVPR
 Neural 3d mesh renderer,2018, In Proceedings ofthe IEEE Conference on Computer Vision and Pattern Recognition
 Learning multiple layers of features from tiny images,2009, 2009
 Imagenet classification with deep convolu-tional neural networks,2012, In Advances in neural information processing systems
 Adversarial examples in the physical world,2016, InProc
 Adversarial machine learning at scale,2017, 2017
 Material editing using aphysically based rendering network,2017, In 2017 IEEE International Conference on Computer Vision(ICCV)
 Paparazzi: Surface editing by way ofmulti-view image processing,2018, 2018
 OpenDR: An approximate differentiable renderer,2014, InEuropean Conference on Computer Vision
 Virtual adversarial training: aregularization method for supervised and semi-supervised learning,2018, IEEE transactions on patternanalysis and machine intelligence
 Deepfool: a simple andaccurate method to fool deep neural networks,2016, In Proceedings of 2016 IEEE Conference onComputer Vision and Pattern Recognition (CVPR)
 Universaladversarial perturbations,2017, In 2017 IEEE Conference on Computer Vision and Pattern Recognition
 Practical black-box attacks against machine learning,2017, In Proceedings of the 2017 ACM onAsia Conference on Computer and Communications Security
 Automatic differentiation inpytorch,2017, 2017
 Physically based rendering: From theory toimplementation,2016, Morgan Kaufmann
 Adversarial diversity and hard positivegeneration,2016, In Proceedings of the IEEE Conference on Computer Vision and Pattern RecognitionWorkshops
 Very deep convolutional networks for large-scale imagerecognition,2014, arXiv preprint arXiv:1409
 Render for CNN: Viewpoint estimation inimages using CNNs trained with rendered 3d model views,2015, In Proc
 One pixel attack for fooling deep neuralnetworks,2017, arXiv preprint arXiv:1710
 Training augmentationwith adversarial examples for robust speech recognition,2018, arXiv preprint arXiv:1806
 Intriguing properties of neural networks,2014, 2014
 Ensembleadversarial training: Attacks and defenses,2017, arXiv preprint arXiv:1705
 Training deep networks with syntheticdata: Bridging the reality gap by domain randomization,2018, 2018
 Learning from synthetic humans,2017, In 2017 IEEE Conference on Computer Visionand Pattern Recognition (CVPR 2017)
 Model-driven simulations forcomputer vision,2017, In Applications of Computer Vision (WACV)
 Adversarially tuned scenegeneration,2017, In CVPR
 Casting curved shadows on curved surfaces,1978, In ACM Siggraph Computer Graphics
 Neural scene de-rendering,2017, In Proc
 Wide residual networks,2016, In Proceedings of the BritishMachine Vision Conference 2016
 Adversarial attacks beyond the image space,2017, arXiv preprint arXiv:1711
com and turbosquid,2019,com
