title,year,conference
 E-commerce recommendation applications,2001, DataMining and Knowledge Discovery
 Recommender systemapplication developments: A survey,2015, 74
 Off-policy evaluation for slate recommendation,2017, In Proceedingsof the 31st Conference on Neural Information Processing Systems (NIPS)
 Deep reinforcement learning with attention for slate markov decision processes with high-dimensional states and actions,2015, 2015
 Accurately interpret-ing clickthrough data as implicit feedback,2005, In 28th Annual International ACM SIGIR Conferenceon Research and Development in Information Retrieval (SIGIR)
 Semi-supervisedlearning with deep generative models,2014, 2014
 Auto-encoding variational bayes,2013, In Proceedings of the 2ndinternational conference on Learning Representations (ICLR)
 Stochastic backpropagation andapproximate inference in deep generative models,2014, arXiv preprint arXiv:1401
 Matrix factorization techniques for recommendersystems,0018, Computer
 Explainable restricted boltzmann machines for collaborativefiltering,2016, In 2016 ICML Workshop on Human Interpretability in Machine Learning (WHI)
 Collaborative variational autoencoder for recommender systems,2017, InProceedings of the 23rd ACM SIGKDD international conference on knowledge discovery and datamining (SIGKDD)
 Augmented variational autoencoders for collab-orative filtering with auxiliary information,2017, In Proceedings of the 2017 ACM on Conference onInformation and Knowledge Management (CIKM)
 Variational autoencodersfor collaborative filtering,2018, 2018
 Learning to rank: From pairwiseapproach to listwise approach,2007, Technical report
 Listwise approach to learning torank - theory and algorithm,2008, In Proceedings of the 25th International Conference on MachineLearning (ICML)
 Learning a deep listwise context model forranking refinement,2018, CoRR
 β-vae: Learning basic visual concepts with a con-strained variational framework,2017, In Proceedings of Fifth International Conference on LearningRepresentations (ICLR)
 Modern information retrieval,1999, Addison Wesley
 Statistical Analysis with Missing Data,2002, John Wiley
