title,year,conference
 Thinking the voice: neural correlates of voiceperception,2004, Trends in cognitive sciences
 Out of time: automated lip sync in the wild,1989, In AsianConference on Computer Vision
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2003, arXiv preprint arXiv:1502
 On learning associations of faces and voices,2017, arXiv preprint arXiv:1805
 Large-margin softmax loss for convolu-tional neural networks,2016, In ICML
 Sphereface: Deephypersphere embedding for face recognition,2017, In CVPR
 Deephyperspherical learning,2017, In NIPS
 Evaluation in informationretrieval,2008, In Introduction to Information Retrieval
 Learnable pins: Cross-modal embeddingsfor person identity,2018, arXiv preprint arXiv:1805
 Seeing voices and hearing faces: Cross-modal biometric matching,2018, arXiv preprint arXiv:1804
 Deep face recognition,2015, In BMVC
 The kaldi speech recognitiontoolkit,2011, In IEEE 2011 workshop on automatic speech recognition and understanding
 Hearing facial identities: Braincorrelates of face-voice integration in person identification,2011, Cortex
 A discriminative feature learning approachfor deep face recognition,2016, In ECCV
 Optimal strategies for matchingand retrieval problems by comparing covariates,2003, arXiv preprint arXiv:1807
 Joint face detection and alignment usingmultitask cascaded convolutional networks,2019, IEEE Signal Processing Letters
