title,year,conference
 A simple proof of thePoincare inequality for a large class of probability measures,2008, Electronic Communications inProbability
 Convergence of probability measures,2013, Wiley
 Sampling from a log-concave distribution withprojected Langevin Monte Carlo,2015, arXiv preprint arXiv:1507
 Underdamped LangevinMCMC: A non-asymptotic analysis,2017, arXiv preprint arXiv:1707
 Sparse regression learning by aggregation and LangevinMonte Carlo,2009, arXiv preprint arXiv:0903
 Asymptotic evaluation of certain Markov processexpectations for large time,1975, Communications on Pure and Applied Mathematics
 Nonasymptotic convergence analysis for the unadjustedLangevin algorithm,2017, The Annals of Applied Probability
 Escaping from saddle points— online stochasticgradient for tensor decomposition,2015, In Conference on Learning Theory
 Beyond log-concavity: Provable guarantees for sam-pling multimodal distributions using simulated tempering Langevin Monte Carlo,2017, arXiv preprintarXiv:1710
 Global optimization via the Langevin equation,1985, In 24th IEEE Conference on Decisionand Control
 Asymptotic behavior of dissipative systems,2010, Number 25
 On graduated optimization for stochasticnon-convex problems,2016, In International Conference on Machine Learning
 Laplace’s method revisited: Weak convergence of probability measures,1980, TheAnnals of Probability
 On large-batch training for deep learning: Generalization gap and sharp minima,2016, arXivpreprint arXiv:1609
 Functional analysis and semi-groups,1957, RI
 Non-convex learning via stochasticgradient Langevin dynamics: A nonasymptotic analysis,2017, arXiv preprint arXiv:1702
 Conditions for rapid mixing of paralleland simulated tempering on multimodal distributions,2009, The Annals of Applied Probability
 Global convergence of langevin dynamicsbased algorithms for nonconvex optimization,2018, In Advances in Neural Information ProcessingSystems
 Theory of deep learning iib: Optimization properties of sgd,2018, arXiv preprintarXiv:1801
 A hitting time analysis of stochastic gradientLangevin dynamics,2017, arXiv preprint arXiv:1702
 On swapping and simulated tempering algorithms,2003, Stochastic Processes andtheir Applications
 Subsampled stochastic variance-reduced gradient langevindynamics,2018, In International Conference on Uncertainty in Artificial Intelligence
 Sampling from non-log-concave distributions via variance-reduced gradient langevin dynamics,2019, In International Conference on Artificial Intelligence andStatistics
