title,year,conference
 Learning to poke bypoking: Experiential learning of intuitive physics,2016, In Advances in Neural Information ProcessingSystems (NIPS)
 Marr revisited: 2d-3d alignment via sur-face normal prediction,2016, In Proceedings of IEEE Conference on Computer Vision and PatternRecognition (CVPR)
 OpenSurfaces: A richly annotatedcatalog of surface appearance,2013, ACM Transactions on Graphics (SIGGRAPH 2013)
 Computing the physical parameters of rigid-bodymotion from video,2002, In Proceedings of European Conference on Computer Vision (ECCV)
 The kneed walker for human pose tracking,2008, In Proceedingsof IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Dynamics-aware numer-ical coarsening for fabrication design,2017, ACM Trans
 Learning a physicallong-term predictor,2017, CoRR
 Learning to representmechanics via long-term extrapolation and interpolation,2017, CoRR
 A point set generation network for 3D object re-construction from a single image,2017, In Proceedings of IEEE Conference on Computer Vision andPattern Recognition (CVPR)
 Learning predictive vi-sual models of physics for playing billiards,2016, In Proceedings of the International Conference onLearning Representations (ICLR)
 Learning to fly by crashing,2017, In Proceedings of theInternational Conference On Intelligent Robots and Systems (IROS)
 Blocks world revisited: Image understandingusing qualitative geometry and mechanics,2010, In ECCV
 Imagenet classification with deep convolutionalneural networks,2012, In Advances in Neural Information Processing Systems
 Binding vision to physics based simulation: The casestudy of a bouncing ball,2011, In Proceedings of the British Machine Vision Conference (BMVC)
 SMASH: Physics-guided reconstruction ofcollisions from videos,2016, ACM Transactions on Graphics (SIGGRAPH Asia)
 Newtonianimage understanding: Unfolding the dynamics of objects in static images,2016, In Proceedings ofIEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 “What happens if,2016,
 Visually indicated sounds,2016, In Proceedings of IEEE Conference on Computer Visionand Pattern Recognition (CVPR)
 The curious robot:Learning visual representations via physical interactions,2016, In Proceedings of European Conferenceon Computer Vision (ECCV)
 Pointnet: Deep learning on point setsfor 3d classification and segmentation,2016, arXiv preprint arXiv:1612
 Adaptive background mixture models for real-time track-ing,1999, In Computer Vision and Pattern Recognition
 Dynamics with Inequalities: Impacts and Hard Constraints,2011, Society for Industrialand Applied Mathematics
 An uncertain future: Forecast-ing from variational autoencoders,2016, In Proceedings of European Conference on Computer Vision(ECCV)
 Bounce maps: An improvedrestitution model for real-time rigid-body impact,2017, ACM Transactions on Graphics (Proceedingsof SIGGRAPH 2017)
 Designing deep networks for surface normalestimation,2015, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Visual interaction networks,2017, CoRR
 Physics101: Learning physical object properties from unlabeled videos,2016, In Proceedings of the BritishMachine Vision Conference (BMVC)
 Generative modeling of audible shapes for object percep-tion,2017, In Proceedings of IEEE International Conference on Computer Vision (ICCV)
 Inferringforces and learning human utilities from videos,2016, In Proceedings ofIEEE Conference on ComputerVision and Pattern Recognition (CVPR)
 Visual semantic planning using deep successor representations,2017, In Proceedingsof IEEE International Conference on Computer Vision (ICCV)
 This gives us a single 1x128 dimensional vector for each timestep,2019, These vectors for each timestep are concatenated to give us a 1x128T dimensional vector
