title,year,conference
 Fine GrainedAnalysis of Sentence Embeddings Using Auxiliary Prediction Tasks,2017,	ICLR
 Learning Distributed Rep-resentations from Reviews for Collaborative Filtering,2015, In Proc
 A Simple but Tough-to-Beat Baseline for SentenceEmbeddings,2017, Int
 Layer Normalization,2016, jul 2016
 Enriching Word Vectorswith Subword Information,2016, jul 2016
 Learning Phrase Representations using RNN EncoderDecoderfor Statistical Machine Translation,2014, In Proc
 20th Int,2004, Conf
 Mobile Visual Search,2011, IEEESignal Process
 node2vec: Scalable Feature Learning for Networks,2016, jul 2016
 Distributional Structure,1954, WORD
 Learning Distributed Representations of Sen-tences from Unlabelled Data,2016, feb 2016
 Mining and summarizing customer reviews,2004, In Proc
 Bag of Tricks for EfficientText Classification,2017, In Proc
 A Convolutional Neural Network forModelling Sentences,2014, In Proc
 Support SpinorMachine,2017, Digit
 Variational Graph Auto-Encoders,2016, Nipsw
 Skip-Thought Vectors,2015, jun 2015
 Distributed Representations of Sentences and Documents,2014, 32
 A SICK cure forthe evaluation of compositional distributional semantic models,2014, Lrec
 Efficient Estimation of Word Represen-tations in Vector Space,2013, pp
 Evaluating Neu-ral Word Representations in Tensor-Based Compositional Settings,2014, pp
 Composition in Distributional Models of Semantics,2010, Cogn
 graph2vec: Learning Distributed Representations of Graphs,2017, jul 2017
 A sentimental education: sentiment analysis using subjectivity summa-rization based on minimum cuts,2004, In Proc
 Seeing stars: exploiting class relationships for sentiment categorizationwith respect to rating scales,2005, In Proc
 Glove: Global Vectors for WordRepresentation,2014, In Proc
 CNN Features Off-the-Shelf: An Astounding Baseline for Recognition,2014, In 2014 IEEE Conf
 Learning Question Classifiers,2003, pp
 Measuring Word Significance using DistributedRepresentations of Words,2015, aug 2015
 Evaluation methods for un-supervised word embeddings,2015, In Proc
 Improved Semantic RepresentationsFrom Tree-Structured Long Short-Term Memory Networks,2015, feb 2015
 Com-plex Embeddings for Simple Link Prediction,2016, 48
 Annotating Expressions of Opinions and Emo-tions in LangUage,2005, Lang
 Revisiting RecUrrent Networks for Paraphrastic Sentence Em-beddings,2017, In Proc
 Discriminative Phrase Embedding for Paraphrase Identifica-tion,2015, In Proc
 Decon-volUtional Paragraph Representation Learning,2017, aUg 2017
 Aligning Books and Movies: Towards Story-like VisUal Explanations by Watch-ing Movies and Reading Books,2015, Proc
