title,year,conference
 Exploratory projection pursuit,1987, J
 Adam: A method for stochastic optimization,2014, Proceedings ofthe 3rd International Conference on Learning Representations (ICLR)
 Auto-encoding variational bayes,2014, In Proc
 Reducing statistical dependencies in natural signals using radialgaussianization,2009, In D
 Group invariant scattering,2012, Commun
 Understanding deep convolutional networks,2016, Philos
 Deep roto-translation scattering for object classification,2015, In Proc
 A parametric texture model based on joint statistics of com-plex wavelet coefficients,0920, Int
 Unsupervised representation learning with deep convolutionalgenerative adversarial networks,2016, In Proc
 Lsun: Construction ofa large-scale image dataset using deep learning with humans in the loop,2015, arXiv preprintarXiv:1506
