title,year,conference
 Robust top-k multiclass SVM for visual categoryrecognition,2017, International Conference on Knowledge Discovery and Data Mining
 Entropy-SGD: Biasinggradient descent into wide valleys,2017, International Conference on Learning Representations
 Learning with average toP-k loss,2017, NeuralInformation Processing Systems
 DeeP residual learning for imagerecognition,2016, Conference on Computer Vision and Pattern Recognition
 Densely connectedconvolutional networks,2017, Conference on Computer Vision and Pattern Recognition
 Imagenet classification with deeP convolu-tional neural networks,2012, Neural Information Processing Systems
 ToP-k multiclass SVM,2015, Neural InformationProcessing Systems
 Loss functions for toP-k error: Analysis andinsights,2016, Conference on Computer Vision and Pattern Recognition
 ImProving Pairwise ranking for multi-label image classifica-tion,2017, Conference on Computer Vision and Pattern Recognition
 Automatic differentiation inPytorch,2017, NIPS Autodiff Workshop
 Efficient structuredPrediction with latent variables for general graPhical models,2012, International Conference on MachineLearning
 Top-k multi-class svm usingmultiple features,2017, Information Sciences
 Improving deep neuralnetworks using softplus units,2015, International Joint Conference on Neural Networks
