title,year,conference
 Designing neural network architec-tures using reinforcement learning,2016, arXiv preprint arXiv:1611
 Smash: One-shot model architecturesearch through hypernetworks,2017, arXiv preprint arXiv:1708
 XcePtion: Deep learning with depthwise separable convolutions,2016, arXiv preprintarXiv:1610
 A comparative analysis of selection schemes used in geneticalgorithms,1991, Foundations of genetic algorithms
 Neural network synthesis using cellular encoding and the genetic algorithm,1994,
 Identity mappings in deep residualnetworks,2016, In European Conference on Computer Vision
 Densely connectedconvolutional networks,2016, arXiv preprint arXiv:1608
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, In International Conference on Machine Learning
 Fractalnet: Ultra-deep neural net-works without residuals,2016, arXiv preprint arXiv:1605
 Evolving deep neural networks,2017, arXivpreprint arXiv:1703
 Designing neural networks using geneticalgorithms,1989, In ICGA
 Deeparchitect: Automatically designing and training deeparchitectures,2017, arXiv preprint arXiv:1704
 Large-scale evolution of image classifiers,2017, arXiv preprint arXiv:1703
 Regularized evolution for imageclassifier architecture search,2018, arXiv preprint arXiv:1802
 Very deep convolutional networks for large-scale imagerecognition,2014, arXiv preprint arXiv:1409
 Evolving neural networks through augmenting topolo-gies,2002, Evolutionary computation
 A hypercube-based encoding for evolv-ing large-scale neural networks,2009, Artificial life
 Going deeper with convolutions,2015, InProceedings of the IEEE conference on computer vision and pattern recognition
 Rethink-ing the inception architecture for computer vision,2016, In Proceedings of the IEEE Conference onComputer Vision and Pattern Recognition
 Genetic cnn,2017, arXiv preprint arXiv:1703
 Aggregated residual trans-formations for deep neural networks,2016, arXiv preprint arXiv:1611
 Evolving artificial neural networks,1999, Proceedings of the IEEE
 Wide residual networks,2016, arXiv preprintarXiv:1605
 Practical network blocks design with q-learning,2017, arXivpreprint arXiv:1708
 Neural architecture search with reinforcement learning,2016, arXiv preprintarXiv:1611
 Learning transferable architecturesfor scalable image recognition,2017, arXiv preprint arXiv:1707
