title,year,conference
 Diffusion-convolutional neural networks,2016, In Advances in NeuralInformation Processing Systems
 Scheduled sampling for sequenceprediction with recurrent neural networks,2015, In NIPS
 Spectral networks and locallyconnected networks on graphs,2014, In ICLR
 Deeptransport: Learning spatial-temporaldependency for traffic condition forecasting,2017, arXiv preprint arXiv:1709
 Empirical evaluation ofgated recurrent neural networks on sequence modeling,2014, arXiv preprint arXiv:1412
 Convolutional neural networks ongraphs with fast localized spectral filtering,2016, In NIPS
 Latentspace model for road networks to predict time-varying traffic,2016, In SIGKDD
 Traffic flow theory and control,1968, Technical report
 Short-term speed predictions exploitingbig data on large urban road networks,2016, Transportation Research Part C: Emerging Technologies
 Convolutionalsequence to sequence learning,2017, In ICML
 A generalization of convolutional neuralnetworks to graph-structured data,2017, arXiv preprint arXiv:1704
 Big data and its technical challenges,2014, Commun
 Time-series extreme event forecastingwith neural networks at Uber,2017, In Int
 Short-term traffic flow forecasting: An experimentalcomparison of time-series analysis and supervised learning,2013, ITS
 Discovering spatio-temporal causalinteractions in traffic data streams,2011, In SIGKDD
 Traffic flow predictionwith big data: A deep learning approach,2015, ITS
 Learningtraffic as images: a deep convolutional neural network for large-scale transportation network speedprediction,2017, Sensors
 Deepwalk: Online learning of social representa-tions,2014, In Proceedings of the 20th ACM SIGKDD international conference on Knowledge discoveryand data mining
 Structured sequencemodeling with graph convolutional recurrent networks,2016, arXiv preprint arXiv:1612
 Scalable algorithms for data and network analysis,2016, Foundations and TrendsRin Theoretical Computer Science
 Short-term traffic flow forecasting with spatial-temporal correlationin a hybrid deep learning framework,2016, arXiv preprint arXiv:1612
 Spatio-temporal graph convolutional neural network: Adeep learning framework for traffic forecasting,2017, arXiv preprint arXiv:1709
 Temporal regularized matrix factorization forhigh-dimensional time series prediction,2016, In Advances in Neural Information Processing Systems
 Deep learning: A genericapproach for extreme condition traffic forecasting,2017, In SIAM International Conference on DataMining (SDM)
 Dnn-based prediction model forspatio-temporal data,2016, In Proceedings of the 24th ACM SIGSPATIAL International Conference onAdvances in Geographic Information Systems
 Deep spatio-temporal residual networks for citywide crowdflows prediction,2017, In AAAI
