title,year,conference
 Estimating or propagating gradientsthrough stochastic neurons for conditional computation,2013, CoRR
 Towards evaluating the robustness of neural networks,2017, InSecurity and Privacy (SP)
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, ICML
 Learning multiple layers of features from tiny images,2009, Technical report
 Extending defensive distillation,2017, arXiv
 cleverhans v2,2017,0
 Practical black-box attacks against machine learning,2017, In Proceedings of the 2017 ACMon Asia Conference on Computer and Communications Security
 Xnor-net: Imagenetclassification using binary convolutional neural networks,2016, In ECCV
 Foolbox v0,2017,8
 Intriguing properties of neural networks,2013, arXiv preprint arXiv:1312
 The spaceof transferable adversarial examples,2017, arXiv
 Dorefa-net: Train-ing low bitwidth convolutional neural networks with low bitwidth gradients,2016, arXiv preprintarXiv:1606
