title,year,conference
 k-means-: A unified approach to clustering and outlierdetection,2013, In Proceedings ofthe 2013 SIAM International Conference on Data Mining
 Imagenet: A large-scalehierarchical image database,2009, In Computer Vision and Pattern Recognition
 Model-agnostic meta-learning for fast adaptationof deep networks,2017, In 34th International Conference on Machine Learning
 Transductive multi-viewzero-shot learning,2015, IEEE Trans
 Local searchmethods for k-means with outliers,2017, Proceedings ofthe VLDB Endowment
 Transductive inference for text classification using support vector machines,1999, InProceedings ofthe Sixteenth International Conference on Machine Learning
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Siamese neural networks for one-shotimage recognition,2015, In ICML Deep Learning Workshop
 One shot learningof simple visual concepts,2011, In Proceedings of the 33th Annual Meeting of the Cognitive ScienceSociety
 Least squares quantization in pcm,1982, IEEE transactions on information theory
 Meta-learning with temporalconvolutions,2017, CoRR
 Optimization as a model for few-shot learning,2017, In 5thInternational Conference on Learning Representations
 Semi-supervised self-training of objectdetection models,2005, 2005
 One-shot learning with memory-augmented neural networks,2016, In 33rd International Conference onMachine Learning
 Prototypical networks for few-shot learning,2017, InAdvances in Neural Information Processing Systems 30
 Lifelong learning algorithms,1998, In Learning to learn
 Unsupervised word sense disambiguation rivaling supervised methods,1995, InProceedings of the 33rd annual meeting on Association for Computational Linguistics
 Semi-supervised learning literature survey,2005, 2005
