title,year,conference
 Practical approach to asynchronousmultivariate time series anomaly detection and localization,2021, KDD
 Bayesian online changepoint detection,2007, arXivpreprint arXiv:0710
 Series2graph: Graph-based subsequence anomaly detection fortime series,2020, Proc
 LOF: identifyingdensity-based local outliers,2000, In SIGMOD
 Language models are few-shot learners,2020, In NeurIPS
 Learning graphstructures with transformer for multivariate time series anomaly detection in iot,2021, ArXiv
 A robust graph-basedalgorithm for detection and characterization of anomalies in noisy multivariate time series,2008, ICDMWorkshops
 Detection and charac-terization of anomalies in multivariate time series,2009, In SDM
 Time series change point detectionwith self-supervised contrastive predictive coding,2021, In WWW
 Graph neural network-based anomaly detection in multivariate timeseries,2021, AAAI
 Bert: Pre-training of deepbidirectional transformers for language understanding,2019, In NAACL
 An image is worth 16x16 words: Transformers for image recognition atscale,2021, In ICLR
 Generative adversarial nets,2014, In NeurIPS
 Adam: A method for stochastic optimization,2015, In ICLR
 Reformer: The efficient transformer,2020, In ICLR
 Revisiting time series outlier detection: Defini-tions and benchmarks,2021, In NeurIPS Dataset and Benchmark Track
 Mad-gan: Multi-variate anomaly detection for time series data with generative adversarial networks,2019, In ICANN
 Enhancing the locality and breaking the memory bottleneck of transformer on time seriesforecasting,2019, In NeurIPS
 Isolation forest,2008, ICDM
 Swin transformer: Hierarchical vision transformer using shifted windows,2021, ICCV
 Swat: a water treatment testbed for research and trainingon ICS security,2016, In CySWATER
 Pattern recognition and machine learning,2007, Technometrics
 A multimodal anomaly detector for robot-assisted feeding using an lstm-based variational autoencoder,2018, RA-L
 Deep one-class classification,2018, In ICML
 f-anogan: Fast unsu-pervised anomaly detection with generative adversarial networks,2019, Med
 Estimating thesupport ofa high-dimensional distribution,2001, Neural Comput
 Timeseries anomaly detection using temporalhierarchical one-class network,2020, In Hugo Larochelle
 Itad: Integrative tensor-based anomaly detection system for reducing false positivesof satellite systems,2020, CIKM
 Robust anomaly detection formultivariate time series through stochastic recurrent neural network,2019, KDD
 Enhancing effectiveness of outlier detections forlow density patterns,2002, In PAKDD
 Detecting anomalies in space using multivariate convolutional lstm with mixturesof probabilistic pca,2019, KDD
 Support vector data description,2004, Mach
 Estimating the number of clusters in adataset via the gap statistic,2001, J
 Attention is all you need,2017, In NeurIPS
 Autoformer: Decomposition trans-formers with Auto-Correlation for long-term series forecasting,2021, In NeurIPS
 Unsupervised anomaly detectionvia variational auto-encoder for seasonal kpis in web applications,2018, WWW
 IEEE Trans,2017, Aerosp
 Multivariate time-series anomaly detection via graph attentionnetwork,2020, ICDM
 Beatgan: Anomalous rhythmdetection using adversarially generated time series,2019, In IJCAI
 Deep autoencoding gaussian mixture model for unsupervised anomaly detection,2018, In ICLR
