title,year,conference
 Efficient estimation of models with conditional moment restrictionscontaining unknown functions,2003, Econometrica
 A bernstein-type inequality for u-statistics and u-processes,1995, Statistics &probability letters
 Benign overfitting in linearregression,2020, Proceedings of the National Academy of Sciences
 Consistent model specification tests,1982, Journal of Econometrics
 A consistent conditional moment test of functional form,1990, Econometrica
 Semi-nonparametric iv estimation ofshape-invariant engel curves,2007, Econometrica
 Linear inverse problems in structuraleconometrics estimation based on spectral decomposition and regularization,2007, In Handbook ofEconometrics
 Linear inverse problems in structuraleconometrics estimation based on spectral decomposition and regularization,2007, In J
 Efficiency bounds for semiparametric regression,1992, Econometrica
 Land of addicts? an empirical investigationof habit-based asset pricing models,2009, Journal of Applied Econometrics
 Estimation of nonparametric conditional moment models withpossibly nonsmooth generalized residuals,2012, Econometrica
 An iv model of quantile treatment effects,2005, Econometrica
 Instrumental variable estimation ofnonseparable models,2007, Journal of Econometrics
 Nonparametric instrumentalregression,2011, Econometrica
 Minimax estimation ofconditional moment models,2020, In Advances in Neural Information Processing Systems
 Consistent estimation of models defined by conditionalmoment restrictions,2004, Econometrica
 Empirical likelihood estimation andconsistent tests with conditional moment restrictions,2003, Journal of Econometrics
 Nonparametric instrumental variable estimation of structuralquantile effects,2012, Econometrica
 Econometric Analysis,2003, Pearson Education
 Nonparametric methods for inference in the presence of instrumentalvariables,2005, The Annals of Statistics
 Finite-sample properties of some alternative gmmestimators,1996, Journal of Business & Economic Statistics
 Deep IV: A flexible approachfor counterfactual prediction,2017, In Proceedings of the 34th International Conference on MachineLearning
 Probability inequalities for sums of bounded random variables,1963, Journal of theAmerican Statistical Association
 Nonparametric instrumental variables estimation of a quantileregression model,2007, Econometrica
 Nonparametric instrumental variables estimation of a quantileregression model,2007, Econometrica
 Non-negative bregman divergence minimization for deepdirect density ratio estimation,2021, In Proceedings of the 38th International Conference on MachineLearning
 A local generalized method of moments estimator,2007, Economics Letters
 U-processes and preference learning,2014, Neural computation
 Provablyefficient neural estimation of structural equation models: An adversarial approach,2020, In Advances inNeural Information Processing Systems
 Efficient estimation of models with conditional moment restrictions,1993, In Econo-metrics
 Higher order properties of gmm and generalized empiricallikelihood estimators,2004, Econometrica
 Empirical likelihood estimation of conditional moment restriction models withunknown functions,2011, Econometric Theory
 Inference in nonparametric instrumental variables with partial identification,2012, Econo-metrica
 Nonparametric regression using deep neural networks with ReLU activa-tion function,2020, Annals of Statistics
 Kernel instrumental variable regression,2019, InAdvances in Neural Information Processing Systems
 Alternative Semi-parametric Likelihood Approaches to Generalised Method ofMoments Estimation,1997, Economic Journal
 Density Ratio Estimation in MachineLearning,2012, Cambridge University Press
 Approximating mutual infor-mation by maximum likelihood density ratio estimation,2008, In Proceedings of the Workshop on NewChallenges for Feature Selection in Data Mining and Knowledge Discovery at ECML/PKDD 2008
 Statistical Learning Theory,1998, Wiley-Interscience
 Econometric analysis of cross section and panel data,2002, MIT Press
 The Tariff on Animal and Vegetable Oils,1928, Investigations in internationalcommercial policies
 Deep proxy causal learning and its application toconfounded bandit policy evaluation,2021, In Thirty-Fifth Conference on Neural Information ProcessingSystems
