title,year,conference
 Boot-strapping language acquisition,2017, Cognition
 Weakly supervised learning of semantic parsers for mappinginstructions to actions,2013, TACL
 Object level visualreasoning in videos,2018, In ECCV
 Learning phrase representations using rnn encoder-decoder forstatistical machine translation,2014, In EMNLP
 Learning language through pictures,2015, In ACL
 Imagenet: A large-scalehierarchical image database,2009, In CVPR
 Long-term recurrent convolutional networks for visualrecognition and description,2015, In CVPR
 Language to logical form with neural attention,2016, In ACL
 A probabilistic computational model ofcross-situational word learning,2010, Cognit
 What’s in a question: Using visual questionsas a form of supervision,2017, In CVPR
 Word learning and the acquisition of syntactic-semantic overhypotheses,2018, In CogSci
 Convolutionalsequence to sequence learning,2017, In ICML
 Deep residual learning for imagerecognition,2015, In CVPR
 Mask R-CNN,2017, In ICCV
 Scan: learning abstract hierarchical compositionalvisual concepts,2018, In ICLR
 Explainable neural computation viastack neural module networks,2018, In ECCV
 Compositional attention networks for machinereasoning,2018, In ICLR
 Image retrieval using scene graphs,2015, In CVPR
 DenseCap: Fully convolutional localizationnetworks for dense captioning,2016, In CVPR
 CLEVR: A diagnostic dataset for compositional language and elementary visualreasoning,2017, In CVPR
 Inferring and executing programs for visual reasoning,2017, In ICCV
 Unifying visual-semantic embeddings withmultimodal neural language models,2014, arXiv:1411
 From skills to symbols: Learningsymbolic representations for abstract high-level planning,2018, JAIR
 Deep convolutionalinverse graphics network,2015, In NeurIPS
 Microsoft coco: Common objects in context,2014, In ECCV
 Training and evaluating multimodal Wordembeddings With large-scale Web annotated images,2016, In NeurIPS
 Transparency by design:Closing the gap betWeen performance and interpretability in visual reasoning,2018, In CVPR
 Zero-shot task generalization Withmulti-task deep reinforcement learning,2017, In ICML
 Glove: Global vectors for Wordrepresentation,2014, In EMNLP
 Film: Visualreasoning With a general conditioning layer,2018, In AAAI
 A simple neural network module for relational reasoning,2017, InNeurIPS
 Generat-ing semantically precise scene graphs from textual descriptions for improved image retrieval,2015, InEMNLP Workshop
 Learning visually-groundedsemantics from contrastive adversarial samples,2018, In COLING
 DDRprog: A clevr differentiable dynamic reasoningprogrammer,2018, arXiv:1803
 Policy gradientmethods for reinforcement learning with function approximation,2000, In NeurIPS
 Order-embeddings of images andlanguage,2016, In ICLR
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, MLJ
 Neural scene de-rendering,2017, In CVPR
 Weakly-supervised disentanglingwith recurrent transformations for 3d view synthesis,2015, In NeurIPS
 Aligning books and movies: Towards story-like visual explanations by watchingmovies and reading books,2015, In CVPR
