title,year,conference
 Information dropout: Learning optimal representationsthrough noisy computation,2018, IEEE Transactions on Pattern Analysis and Machine Intelligence
 Surf: Speeded up robust features,2006, In Europeanconference on computer vision
 A theory of learning from different domains,2010, Machine learning
 Recnorm: Simultaneous normalisation and classification appliedto speech recognition,1991, In Advances in Neural Information Processing Systems
 Agnostic domain general-ization,2018, arXiv preprint arXiv:1808
 Domain adaptation for visual applications: A comprehensive survey,2017, arXivpreprint arXiv:1702
 Neural network recognizer for hand-written zip code digits,1989, In Advances in neural information processing systems
 Unsupervised domain adaptation by backpropagation,2014, arXivpreprint arXiv:1409
 Domain generaliza-tion for object recognition with multi-task autoencoders,2015, In Proceedings of the IEEE internationalconference on computer vision
 Textural features for image classification,1973, IEEETransactions on systems
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Zero-shot domain adaptation without domain semanticdescriptors,2018, arXiv preprint arXiv:1807
 Texture feature extraction using gray level gradient based co-occurence matrices,1996, InSystems
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Learning to generalize: Meta-learning for domain generalization,2017, arXiv preprint arXiv:1710
 Domain generalization with adversarialfeature learning,2018, In Proc
 Detecting and correcting for label shift withblack box predictors,2018, In International Conference on Machine Learning (ICML)
 Domain adaptation: Learning boundsand algorithms,2009, arXiv preprint arXiv:0902
 Unified deep super-vised domain adaptation and generalization,2017, In The IEEE International Conference on ComputerVision (ICCV)
 Evading theadversary in invariant representation,2018, arXiv preprint arXiv:1805
 Domain generalization via invariantfeature representation,2013, In International Conference on Machine Learning
 Readingdigits in natural images with unsupervised feature learning,2011, In NIPS workshop on deep learningand unsupervised feature learning
 Contractive auto-encoders: Explicit invariance during feature extraction,2011, In Proceedings of the 28th InternationalConference on International Conference on Machine Learning
 Adapting visual category models to newdomains,2010, In European conference on computer vision
 Generalizing across domains via cross-gradient training,2018, arXiv preprintarXiv:1804
 When training and test sets are different: characterizing learning transfer,2009, Datasetshift in machine learning
 Select-additive learning: Improving generalization in multimodal sentiment analysis,2016, arXiv preprintarXiv:1609
 Domain adaptation undertarget and conditional shift,2013, In International Conference on Machine Learning
