title,year,conference
 Towards a theory of early visual processing,1990, NeuralComputation
 Deep convolutional models improve predictions ofmacaque V1 responses to natural images,2017, bioRxiv
 Relevant sparse codes with variational infor-mation bottleneck,2016, In D
 A simple white noise analysis of neuronal light responses,0954, Network (Bristol
 Learning Data Manifoldswith a Cutting Plane Method,1530, Neural Computation
 Origins of perception: retinal ganglion cell diversity and the creation of parallelvisual pathways,2004, In The cognitive neuroscience (2004)
 How Deep is the Feature Analysis underlyingRapid Visual Categorization? pp,2016, 9
 Cortical neurons: isolation of contrast gain control,1992, Visionresearch
 Understanding the difficulty of training deep feedforward neuralnetworks,2010, In Proceedings of the thirteenth international conference on artificial intelligence andstatistics
 Eye smarter than scientists believed: neural computations incircuits of the retina,1097, Neuron
 Normalization of cell responses in cat striate cortex,0952, Visual Neuroscience
 Computing linear approximations to nonlinear neu-ronal response,1361, Network (Bristol
 Learning Multiple Layers of Features from Tiny Images,2009, pp
 Deep learning,1476, Nature
 What the Frog’s Eye Tells theFrog's Brain,0096, Proceedings ofthe IRE
 Inferring hiddenstructure in multilayered neural circuits,1553, PLoS computational biology
 The fundamental plan of the retina,1546, Nature Neuroscience
 The emergence of multipleretinal cell types through efficient coding of natural movies,2018, bioRxiv
 Emergence of simple-cell receptive field properties by learning asparse code for natural images,0028, Nature
 The Retina Dissects the Visual Scene into Distinct Features,2014, InThe New Visual Neurosciences (Werner
 Performance-optimized hierarchical models predict neural responses in higher visualcortex,1091, Proceedings of the National Academy of Sciences of the United States of America
 The most numerous ganglioncell type of the mouse retina is a selective feature detector,1091, Proceedings of the National Academyof Sciences
