title,year,conference
 Wasserstein generative adversarial networks,2017, In ICML
 Normalization propagation: A para-metric technique for removing internal covariate shift in deep networks,2016, In ICML
 Layer normalization,2016, arXiv preprintarXiv:1607
 Neural photo editing with introspectiveadversarial networks,2016, arXiv preprint arXiv:1609
 An analysis of single-layer networks in unsupervised featurelearning,2011, In AISTATS
 Mod-ulating early visual processing by language,2017, In NIPS
 A learned representation for artistic style,2017, InICLR
 Generative adversarial nets,2014, In NIPS
 Improved trainingof wasserstein GANs,2017, arXiv preprint arXiv:1704
 Deep residual learning for image recognition,2016, InCVPR
 GANs trained by a two time-scale update rule converge to a nash equilibrium,2017, arXiv preprintarXiv:1706
 Generative adversarial imitation learning,2016, In NIPS
 Batch normalization: Accelerating deeP network training by reducinginternal covariate shift,2015, In ICML
 ImProving training of deeP neural networks viasingular value bounding,2017, In CVPR
 Adam: A method for stochastic oPtimization,2015, In ICLR
 Adversarial learning for neural dialoguegeneration,2017, In EMNLP
 Geometric GAN,2017, arXiv preprint arXiv:1705
 Rectifier nonlinearities imProve neural network acousticmodels,2013, In ICML Workshop on Deep Learning for Audio
 Conditional generative adversarial nets,2014, arXiv preprint arXiv:1411
 cGANs with Projection discriminator,2018, In ICLR
 Learning in imPlicit generative models,2017, NIPS Workshop onAdversarial Training
 Rectified linear units imProve restricted boltzmann machines,2010, In ICML
 f-GAN: Training generative neural samPlers usingvariational divergence minimization,2016, In NIPS
 Conditional image synthesis with auxiliary classifierGANs,2017, In ICML
 Loss-sensitive generative adversarial networks on liPschitz densities,2017, arXiv preprintarXiv:1701
 UnsuPervised rePresentation learning with deeP convolutionalgenerative adversarial networks,2016, In ICLR
 TemPoral generative adversarial nets with singular valuecliPPing,2017, In ICCV
 Weight normalization: A simPle reParameterization to accelerate train-ing of deeP neural networks,2016, In NIPS
 ImProvedtechniques for training GANs,2016, In NIPS
 Going deePer with convolutions,2015, In CVPR
 DeeP and hierarchical imPlicit models,2017, arXiv preprintarXiv:1702
 Generative adversarialnets from a density ratio estimation PersPective,2016, NIPS Workshop on Adversarial Training
 ImProving generative adversarial networks with denoising featurematching,2017, In ICLR
 LR-GAN: Layered recursive generative adver-sarial networks for image generation,2017, ICLR
 SPectral norm regularization for imProving the generalizability of deePlearning,2017, arXiv preprint arXiv:1705
o5 0 5 Oo2 2 11φbωω uo⅛θou-1,2018,0	2
