title,year,conference
 Unbalanced opti-mal transport: geometry and kantorovich formulation,2015, arXiv preprint arXiv:1508
 Sinkhorn distances: Lightspeed computation of optimal transport,2013, In Advances in NeuralInformation Processing Systems
 Training generative neural networks via maximummean discrepancy optimization,2015, In UAI
 Stochastic optimization for large-scale optimaltransport,2016, In Advances in Neural Information Processing Systems
 Generative adversarial nets,2014, In NIPS
 Auto-encoding variational Bayes,2014, In ICLR
 Gradient-based learning applied to documentrecognition,1998, In Proceedings of the IEEE
 Generative moment matching networks,2015, In ICML
 Statistical Decision Theory,2008, Springer
 Adversarial autoencoders,2016, In ICLR
 f-GAN: Training generative neural sam-plers using variational divergence minimization,2016, In NIPS
 Unsupervised representation learning with deep convolutionalgenerative adversarial networks,2016, In ICLR
 Topics in Optimal Transportation,2003, AMS Graduate Studies in Mathematics
 Energy-based generative adversarial network,2017, In ICLR
