title,year,conference
 Weight uncertainty inneural networks,2015, ArXiv
 Do-main generalization by solving jigsaw puzzles,2019, In IEEE Conference on Computer Vision andPattern Recognition
 Learning to balance specificity andinvariance for in and out of domain generalization,2020, arXiv preprint arXiv:2008
 Bayesian variational autoencoders for UnsU-pervised out-of-distribution detection,2019, arXiv preprint arXiv:1912
 Imagenet: A large-scalehierarchical image database,2009, In IEEE Conference on Computer Vision and Pattern Recognition
 Domain general-ization via model-agnostic learning of semantic featUres,2019, In Advances in Neural InformationProcessing Systems
 Domain generalization with domain-specific aggregationmodUles,2018, In German Conference on Pattern Recognition
 Model-agnostic meta-learning for fast adaptationof deep networks,2017, In International Conference on Machine Learning
 Practical variational inference for neUral networks,2011, In Advances in neural informationprocessing systems
 On calibration of modern neUralnetworks,2017, In International Conference on Machine Learning
 Deep residUal learning for image recog-nition,1993, In IEEE Conference on Computer Vision and Pattern Recognition
 Self-challenging improves cross-domaingeneralization,2020, arXiv preprint arXiv:2007
 Diva: Domain invariantvariational aUtoencoders,2019, arXiv preprint arXiv:1905
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Auto-encoding variational bayes,2014, In International Conferenceon Learning Representations
 Variational dropout and the local reparameteri-Zation trick,2015, In Advances in neural information processing systems
 Imagenet classification with deep convo-lutional neural networks,2012, In Advances in neural information processing systems
 Learning to generalize: Meta-learning for domain generalization,2017, arXiv preprint arXiv:1710
 Learning to generalize: Meta-learning for domain generalization,2018, In AAAI Conference on Artificial Intelligence
 Domain generalization with adversarialfeature learning,2017, In IEEE Conference on Computer Vision and Pattern Recognition
 The variational fairautoencoder,2015, arXiv preprint arXiv:1511
 The evidence framework applied to classification networks,1992, Neural computation
 Predictive uncertainty estimation via prior networks,2018, In Advancesin Neural Information Processing Systems
 Unified deep super-vised domain adaptation and generalization,2017, In IEEE International Conference on ComputerVision
 Domain generalization via invariantfeature representation,2013, In International Conference on Machine Learning
 Learning priors for invariance,2018, In International Conference onArtificial Intelligence and Statistics
 Deep neural networks are easily fooled: High confi-dence predictions for unrecognizable images,2015, In IEEE conference on computer vision and patternrecognition
 Computational optimal transport: With applications to datascience,2019, Foundations and Trends® in Machine Learning
 Efficient domain generalization viacommon-specific low-rank decomposition,2020, arXiv preprint arXiv:2003
 Learning to optimizedomain specific normalization for domain generalization,2019, arXiv preprint arXiv:1907
 Generalizing across domains via cross-gradient training,2017, arXiv preprintarXiv:1804
 Generalizing to unseen domains via adversarial data augmentation,2018, In Advances inneural information processing systems
 Learning to generate noveldomains for domain generalization,2020, arXiv preprint arXiv:2007
