title,year,conference
 Maskconnect: Connectivity learning by gradient descent,2018, InECCV (5)
 Neural machine translation by jointlylearning to align and translate,2015, In ICLR
 Dynamicconvolution: Attention over convolution kernels,2020, In CVPR
 Gaternet: Dynamic filter selection in convolutionalneural network via a dedicated global gating network,2018, CoRR
 Instanas: Instance-awareneural architecture search,2020, In AAAI
 Learning to forget: Continual predictionwith LSTM,2000, Neural Comput
 Squeeze-and-excitation networks,2018, In CVPR
 Densely connectedconvolutional networks,2017, In CVPR
 Gpipe: Efficient training of giantneural networks using pipeline parallelism,2019, In NeurIPS
 Runtime neural pruning,2017, In NIPS
 Microsoft COCO: common objects in context,2014, In ECCV (5)
 Progressive neural architecture search,2018, In ECCV (1)
 DARTS: differentiable architecture search,2019, InICLR (Poster)
 Effective approaches to attention-basedneural machine translation,2015, In EMNLP
 Hydranets: Spe-cialized dynamic architectures for efficient inference,2018, In CVPR
 Efficient neural architecturesearch via parameter sharing,2018, In ICML
 Designingnetwork design spaces,2020, CoRR
 Neuronal mechanisms of developmental plasticity in the cat’s visual system,1984, Humanneurobiology
 Regularized evolution for imageclassifier architecture search,2019, In AaAI
 Faster R-CNN: towards real-time objectdetection with region proposal networks,2015, In NIPS
 Very deep convolutional networks for large-scale imagerecognition,2015, In ICLR
 Highway networks,2015, CoRR
 Going deeper with convolutions,2015, InCVPR
 Attention is all you need,2017, In NIPS
 Residual networks behave like ensembles ofrelatively shallow networks,2016, In NIPS
 Non-local neural networks,2018, InCVPR
 Skipnet: Learning dynamicrouting in convolutional networks,2018, In ECCV (13)
 Discovering neural wirings,2019, In NeurIPS
 Blockdrop: Dynamic inference paths in residual networks,2018, In CVPR
 Aggregated residualtransformations for deep neural networks,2017, In CVPR
 Exploring randomly wiredneural networks for image recognition,2019, In ICCV
 Condconv: Conditionally parameter-ized convolutions for efficient inference,2019, In NeurIPS
 Gate decorator: Global filterpruning method for accelerating deep convolutional neural networks,2019, In NeurIPS
 Learning connectivity of neural networks from atopological perspective,2020, CoRR
 Visualizing and understanding convolutional networks,2014, In ECCV(1)
 Learning deepfeatures for discriminative localization,2016, In CVPR
 Learning transferable architecturesfor scalable image recognition,2018, In CVPR
 The networks are trained for 100 epochs with a half-period-cosine-shapedlearning rate decay,2020, The initial learning rate is 0
 5 and thedistribution of standard deviation in Fig,2021, 6
