title,year,conference
 Analogs of linguistic structure in deep representations,2017, In EMNLP
 Emergentcommunication through negotiation,2018, In ICLR
 Anti-efficient en-coding in emergent communication,2019, In NeurIPS
 Language evolution: Consensus and controversies,2003, Trendsin cognitive sciences
 Co-evolution of language and agents in referentialgames,2020, arXiv preprint arXiv:2001
 Learning cooperativevisual dialog agents with deep reinforcement learning,2017, In CVPR
 The archaeological evidence of language origins: States of art,2003, STUDIES IN THEEVOLUTION OF LANGUAGE
 Universal grammar and semiotic constraints,2003, STUDIES IN THE EVOLUTIONOF LANGUAGE
 Adam: A method for stochastic optimization,2014, arXiv PrePrintarXiv:1412
 Natural language does notemerge’naturally’in multi-agent dialog,2017, In EMNLP
 Emergence of linguisticcommunication from referential games with symbolic and pixel input,2018, In ICLR
 Ease-of-teaching and language structure from emergent commu-nication,2019, In NeurIPS
 Emergence of grounded compositional language in multi-agentpopulations,2018, In AAAI
 Non-cooperative games,1951, Annals of mathematics
 The evolution of language,1999, Proceedings of the NationalAcademy of Sciences
 The strategy of conflict,1958, prospectus for a reorientation of game theory
 The evolution of reciprocal altruism,1971, The Quarterly review of biology
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine learning
