title,year,conference
 Constrained policy optimization,2017, InInternational Conference on Machine Learning (ICML)
 Constrained markov games: Nash equilibria,2000, In Advances inDynamic Games and Applications
 A learning algorithm for risk-sensitivecost,2008, Mathematics of operations research
 Q-learning for risk-sensitive control,2002, Mathematics of operations research
 The effect of delayed feedback information on networkperformance,1992, Annals of Operations Research
 Notes on the control of the liouville equation,2012, In Control of partial differentialequations
 Density functions for guaranteed safety onrobotic systems,2019, American Control Conference
 A lyapunov-based approach to safe reinforcement learning,2018, In Advances in neural information processingsystems
 A teaching method for reinforcement learning,1992, In MachineLearning Proceedings 1992
 Boosting the actor with dual critic,2017, arXivpreprint arXiv:1712
 Safe exploration in continuous action spaces,2018, arXiv preprint arXiv:1801
 Natural policy gradientprimal-dual method for constrained markov decision processes,2020, Advances in Neural InformationProcessing Systems
 Analytic approach to the critical density in cellular automata for trafficflow,1999, Physical Review E
 Consideration of risk in reinforcement learning,1994, In Machine Learning Proceedings1994
 Risk-sensitive markov decision processes,1972, Managementscience
 Safe reinforcement learning with modeluncertainty estimates,2019, In 2019 International Conference on Robotics and Automation (ICRA)
 Safe exploration in markov decision processes,2012, arXivpreprint arXiv:1205
 Reinforcement learning via fenchel-rockafellar duality,2020, arXiv preprintarXiv:2001
 Dualdice: Behavior-agnostic estimation ofdiscounted stationary distribution corrections,2019, In Advances in Neural Information ProcessingSystems
 Robust control of markov decision processes with uncertaintransition matrices,2005, Operations Research
 Constrained rein-forcement learning has zero duality gap,2019, In Advances in Neural Information Processing Systems(NeurIPS)
 A dual to lyapunov’s stability theorem,2001, Systems and Control Letters
 Benchmarking Safe Exploration in Deep Reinforce-ment Learning,2019, 2019
 Td algorithm for the variance of returnand mean-variance reinforcement learning,2001, Transactions of the Japanese Society for ArtificialIntelligence
 Trust regionpolicy optimization,2015, In International conference on machine learning
 Proximal policyoptimization algorithms,2017, arXiv preprint arXiv:1707
 Doubly robust bias reductionin infinite horizon off-policy estimation,2019, arXiv preprint arXiv:1910
 Reward constrained policy optimization,2019, InInternational Conference on Learning Representations (ICLR)
 Reinforcement learning with human teachers: Ev-idence of feedback and guidance with implications for learning performance,2006, In Aaai
 Projection-basedconstrained policy optimization,2020, In International Conference on Learning Representations
 Direct calculation of electron density in density-functional theory,1991, Physical reviewletters
 Weestimate the state density w,1000,r
