title,year,conference
 Automati-cally Translating Image Processing Libraries to Halide,0730, ACM Trans
 A Zero-Positive Learning Approach for Diagnosing SoftwarePerformance Regressions,2019, In H
 A Survey of MachineLearning for Big Code and Naturalness,2018, ACM Computing Surveys
 Learning to Represent Programswith Graphs,2018, In International Conference on Learning Representations
 code2seq: Generating Sequences from Structured Rep-resentations of Code,2019, In International Conference on Learning Representations
 code2vec: Learning Distributed Rep-resentations of Code,2019, Proc
 Getafix: Learning to Fix BugsAutomatically,2019, Proc
 Ringer: Web Automationby Demonstration,0362, SIGPLAN Not
 Clone detection using abstract syntaxtrees,1998, In Proceedings
 AI Programmer: Autonomously Creating Software ProgramsUsing Genetic Algorithms,2017, CoRR
 Neural Code Comprehension: ALearnable Representation of Code Semantics,2018, In S
 GenerativeCode Modeling with Graphs,2019, In International Conference on Learning Representations
 Learning Phrase Representations using RNN Encoder-Decoder forStatistical Machine Translation,2014, In Proceedings of the 2014 Conference on Empirical Methods inNatural Language Processing (EMNLP)
 JavaScript: The Definitive Guide,2006," ""O’Reilly Media"
 The Three Pillarsof Machine Programming,2018, In Proceedings of the 2nd ACM SIGPLAN International Workshopon Machine Learning and Programming Languages
 In Defense of the Triplet Loss for Person Re-Identification,2017, CoRR
 Verified Lifting ofStencil Computations,2016, In Proceedings of the 37th ACM SIGPLAN Conference on ProgrammingLanguage Design and Implementation
 Cclearner: A deep learning-basedclone detection approach,2017, 2017 IEEE International Conference on Software Maintenance andEvolution (ICSME)
 Learning to Rank for Information Retrieval,1554, Found
 Convolutional Neural Networks over TreeStructures for Programming Language Processing,2016, In Proceedings of the Thirtieth AAAI Conferenceon Artificial Intelligence
 Learning to Represent Programs with Property Signa-tures,2020, In International Conference on Learning Representations
 ACM Program,2018, Lang
 Modeling relational data with graph convolutional networks,2018, In Aldo Gangemi
 FaceNet: A Unified Embedding for FaceRecognition and Clustering,2015, In The IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 Circle Loss: A Unified Perspective of Pair Similarity Optimization,2020, In The IEEE Conferenceon Computer Vision and Pattern Recognition (CVPR)
 CyberSecurity Threats Detection in Internet of Things Using Deep Learning Approach,2019, IEEE Access
 Python 3 Reference Manual,1441, CreateSpace
 LambdaNet: Probabilistic Type Inferenceusing Graph Neural Networks,2020, In International Conference on Learning Representations
 Global Variable Considered Harmful,0362, SIGPLAN Not
 GraphNeural Networks: A Review of Methods and Applications,2018, CoRR
 Precision is the ratio oftrue positives to the sum of true positives and false positives,2009, Here
