title,year,conference
 Pseudo-labelingand confirmation bias in deep semi-supervised learning,2019, arXiv preprint arXiv:1908
 Remixmatch: Semi-supervised learning with distribution matching and augmentationanchoring,2019, In International Conference on Learning Representations
 Mixmatch: A holistic approach to semi-supervised learning,2019, In Advances in NeuralInformation Processing Systems
 Curriculum labeling: Self-paced pseudo-labeling for semi-supervised learning,2020, arXiv preprint arXiv:2001
 Domain adaptive fasterr-cnn for object detection in the wild,2018, In Proceedings of the IEEE conference on computer visionand pattern recognition
 Randaugment: Practical data aug-mentation with no separate search,2019, arXiv preprint arXiv:1909
 Unbiased mean teacher for cross domainobject detection,2020, arXiv preprint arXiv:2003
 Note-rcnn: Noise tolerantensemble rcnn for semi-supervised object detection,2019, In Proceedings of the IEEE internationalconference on computer vision
 Consistency-based semi-supervisedlearning for object detection,2019, In Advances in neural information processing systems
 Temporal ensembling for semi-supervised learning,2016, arXiv preprintarXiv:1610
 Virtual adversarial training: aregularization method for supervised and semi-supervised learning,2018, IEEE transactions on patternanalysis and machine intelligence
 Unsupervised domain adaptation with similarity learning,2018, In Proceedings of theIEEE Conference on Computer Vision and Pattern Recognition
 Faster r-cnn: Towards real-time objectdetection with region proposal networks,2015, In Advances in neural information processing systems
 A simplesemi-supervised learning framework for object detection,2020, arXiv preprint arXiv:2005
 Proposal learning for semi-supervisedobject detection,2020, arXiv preprint arXiv:2001
 Mean teachers are better role models: Weight-averaged consis-tency targets improve semi-supervised deep learning results,2017, In Advances in neural informationprocessing systems
 Interpolation con-sistency training for semi-supervised learning,2019, arXiv preprint arXiv:1903
 Adversarial feature augmen-tation for unsupervised domain adaptation,2018, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition
 Towards human-machinecooperation: Self-supervised sample mining for object detection,2018, In Proceedings of the IEEEConference on Computer Vision and Pattern Recognition
