title,year,conference
 Data decisions and theoretical implicationswhen adversarially learning fair representations,2017, ArXiv
 Investigating gender bias in bert,2020, ArXiv
 Demographic dialectal variation in socialmedia: A case study of african-american english,2016, EMNLP
 Man isto computer programmer as woman is to homemaker? debiasing word embeddings,2016, ArXiv
 Semantics derived automatically from language corporacontain human-like biases,2017, Science
 Automated hate speechdetection and the problem of offensive language,2017, ICWSM
 Hate speech dataset froma white supremacy forum,2018, arXiv preprint arXiv:1809
 Adversarial removal of demographic attributes from text data,2018, ArXiv
 Equality of opportunity in supervised learning,2016, In NIPS
 Contextualizing hatespeech classifiers with post-hoc explanation,2020, ArXiv
 The gab hatecorpus: A collection of 27k posts annotated for hate speech,2018, PsyArXiv
 Measuring bias in contextual-ized word representations,2019, ArXiv
 Explicit inductive bias for transfer learning withconvolutional networks,2018, In ICML
 To-wards debiasing sentence representations,2020, ACL
 Learning adversarially fair and transferablerepresentations,2018, In ICML
 A surveyon bias and fairness in machine learning,2019, ArXiv
 Reducing gender bias in abusive language detection,2018, InEMNLP
 Pre-trainedmodels for natural language processing: A survey,2020, ArXiv
 Null it out: Guard-ing protected attributes by iterative nullspace projection,2020, In ACL
 The risk of racial bias inhate speech detection,2019, In ACL
 Transferof machine learning fairness across domains,2019, ArXiv
 Ad-versarially robust transfer learning,2020, ICLR
 Predictive biases in natural language processingmodels: A conceptual framework and overview,2020, In ACL
 Darling or babygirl?investigating stylistic bias in sentiment analysis,2018, 2018
 An empirical study on robustness to spuriouscorrelations using pre-trained language models,2020, ArXiv
 Demoting racial bias in hate speech detection,2020, ArXiv
 Visualizing deep neural networkdecisions: Prediction difference analysis,2017, ArXiv
