title,year,conference
 Neural networks and principal component analysis: Learning from exampleswithout local minima,1989, Neural Networks
 Representation learning: A review andnew perspectives,2013, IEEE Trans
 Shortest-path kernels on graphs,2005, In Fifth IEEE InternationalConference on Data Mining (ICDM’05)
 Understanding disentangling in β-vae,2018, 04 2018
 Convolutional kernel networks for graph-structured data,2020, CoRR
 Disentangling factors of variationvia generative entangling,2012, CoRR
 Unsupervised model selection for variational disentangled representa-tion learning,2020, In 8th International Conference on Learning Representations
 Convolutional networks on graphs for learn-ing molecular fingerprints,2015, In C
 Neuralmessage passing for quantum chemistry,2017, In Proceedings of the 34th International Conferenceon Machine Learning
 Understanding the difficulty of training deep feedforward neuralnetworks,2010, In Proceedings of the Thirteenth International Conference on Artificial Intelligence andStatistics
 Interpretabledeep graph generation with node-edge co-disentanglement,2020, In KDD ’20: The 26th ACM SIGKDDConference on Knowledge Discovery and Data Mining
 Contrastive multi-view representation learning ongraphs,2020, In Proceedings of International Conference on Machine Learning
 Auto-encoding variational bayes,2014, In 2nd InternationalConference on Learning Representations
 Variational graph auto-encoders,2016, CoRR
 Semi-supervised classification with graph convolutional net-works,2017, In 5th International Conference on Learning Representations
 Subgraph matching kernels for attributed graphs,2012, In Proceedingsof the 29th International Conference on Machine Learning
 Global landscape of protein complexes in the yeast saccharomycescerevisiae,2006, Nature
 Variational inference of disentan-gled latent concepts from unlabeled observations,2018, In 6th International Conference on LearningRepresentations
 Gated graph sequence neuralnetworks,2016, In 4th International Conference on Learning Representations
 Self-organization in a perceptual network,1988, computer
 Disentangled graph convolutionalnetworks,2019, In Proceedings of the 36th International Conference on Machine Learning
 graph2vec: Learning distributed representations of graphs,2017, CoRR
 Automatic differentiation inpytorch,2017, 2017
 Gcc: Graph contrastive coding for graph neural network pre-training,2020, arXiv preprintarXiv:2006
 A survey of inductive biases for factorial representation-learning,2016,	CoRR
 Weisfeiler-lehman graph kernels,2011, J
 Graph attention networks,2018, In 6th International Conference on Learning Representations
 Deep graph infomax,2019, In 7th International Conference on Learning Representations
 Deep graph kernels,2015, In Proceedings of the 21th ACMSIGKDD International Conference on Knowledge Discovery and Data Mining
 Factorizable graph convolutionalnetworks,2020, CoRR
 Revisiting semi-supervised learn-ing with graph embeddings,2016, In Proceedings of the 33nd International Conference on MachineLearning
