title,year,conference
 Why do deep convolutional networks generalize so poorly to smallimage transformations? J,2019, Mach
 Machine learning fordata-driven discovery in solid earth geoscience,2019, Science
 Food-101 - mining discriminative components withrandom forests,2014, In ECCV
 A compositionalobject-based approach to learning physical dynamics,2017, In ICLR
 Neural ordinarydifferential equations,2018, In NeurIPS
 SymPlectic recurrent neuralnetworks,2020, In ICLR
 Nais-net: Stable deeP networks from non-autonomous differential equations,2018, In Advances in NeuralInformation Processing Systems
 Describing textures in the wild,2014, InCVPR
 InterPolated Adjoint Method for Neural ODEs,2020, arXiv:2003
 DeeP learning for Physical Processes:IncorPorating Prior scientific knowledge,2018, In ICLR
 Arotation and a translation suffice: Fooling CNNs with simPle transformations,2019, In ICLR
 Anode: Unconditionally accurate memory-efficientgradients for neural odes,2019, arXiv preprint arXiv:1902
 ExPlaining and harnessing adversarialexamPles,2015, In ICLR
 Hamiltonian neural netWorks,2019, In NeurIPS
 Identity maPPings in deeP residualnetWorks,2016, In ECCV
 Searchingfor mobilenetv3,2019, In ICCV
 The solution of the heat equation without boundary conditions,2018, Dynamic SystemsandApplications
 Learning multiple layers of features from tiny images,2009, Technical report
 Parameterized neural ordinary differential equations: Applicationsto computational physics problems,2020, arXiv preprint arXiv:2010
 PDE-net: Learning PDEs from data,2018, ICML
 Beyond finite layer neural networks:Bridging deep architectures and numerical differential equations,2018, In International Conference onMachine Learning
 Understanding deep image representations by invertingthem,2015, In CVPR
 Accelerating physics-informed neural networktraining with prior dictionaries,2020, ArXiv
 Graph networks as learnable physics engines for infer-ence and control,2018, In ICML
 Transform-invariant convolu-tional neural networks for image classification and search,2016, In MM
 A proposal on machine learning via dynamical systems,2017, Communications in Mathematicsand Statistics
 A large-scale car dataset for fine-grained categorizationand verification,2015, In CVPR
 Symplectic ode-net: Learninghamiltonian dynamics with control,2020, In ICLR
 Adaptive checkpoint adjoint method for gradient estimation in neural ode,2020, InICML
