title,year,conference
 Wit3 : Web inventory of transcribed andtranslated talks,2012, In Proceedings of the 16th Conference of the European Association for MachineTranslation (EAMT)
 Bert: Pre-training of deepbidirectional transformers for language understanding,2018, arXiv preprint arXiv:1810
 Improving pronoun translation for statistical machine translation,2012, In EACL
 Automatic reference-based evaluation of pronoun transla-tion misses the point,2018, In Proceedings of the 2018 Conference on Empirical Methods in NaturalLanguage Processing
 Modelling pronominal anaphora in statistical machinetranslation,2010, In Proceedings of the 2010 International Workshop on Spoken Language Translation
 Achieving human parity onautomatic chinese to english news translation,2018, ArXiv
 Long short-term memory,0899, Neural Computation
 Has machine translation achieved human parity? acase for document-level evaluation,2018, In EMNLP
 Lexical cohesion and translation equivalence,1997, 1997
 Document context neural machine translation with mem-ory networks,2018, In Proceedings of the 56th Annual Meeting of the Association for ComputationalLinguistics (Volume 1: Long Papers)
 Document-levelneural machine translation with hierarchical attention networks,2018, In Proceedings of the 2018Conference on Empirical Methods in Natural Language Processing
 Lexical cohesion comPuted by thesaural relations as an indicator ofthe structure of text,1991, Computational Linguistics
 Bleu: a method for automaticevaluation of machine translation,2002, In Proceedings of the 40th Annual Meeting of the Associationfor Computational Linguistics
 Revisiting readability: A unified framework for predicting textquality,2008, In EMNLP
 Transforming machine translation: a deep learning system reaches news translation qualitycomparable to human professionals,2020, Nature Communications
 A structured review of the validity of BLEU,2018, Computational Linguistics
 Neural machine translation of rare words withsubword units,2016, In Proceedings of the 54th Annual Meeting of the Association for ComputationalLinguistics (ACL 2016)
 The trouble with machine translation coherence,2016, InProceedings of the 19th Annual Conference of the European Association for Machine Translation
 Attention is all you need,2017, In I
 Context-aware neural machine trans-lation learns anaphora resolution,2018, In Proceedings of the 56th Annual Meeting of the Associationfor Computational Linguistics
 Context-aware neural machine trans-lation learns anaphora resolution,2018, In Proceedings of the 56th Annual Meeting of the Associationfor Computational Linguistics (Volume 1: Long Papers)
 Contextual neural machine translationimproves translation of cataphoric pronouns,2020, In ACL
 Improving the transformer translation model with document-level context,2018, In Proceedingsof the 2018 Conference on Empirical Methods in Natural Language Processing
 The united nations parallel cor-pus v1,2016,0
