title,year,conference
 Spherical CNNs,2018, InternationalConference on Learning Representations
 Deepsphere: a graph-based spherical cnn,2020, In International Conference on Learning Representations
 Semi-supervised classification with graph convolutional net-works,2017, International Conference on Learning Representations
 Vv-net: Voxel vae net with groupconvolutions for point cloud segmentation,2019, In Proceedings of the IEEE International Conferenceon Computer Vision
 Effective rotation-invariant point cnn with spherical harmonics kernels,2019, In 2019 International Conference on 3DVision (3DV)
 Pointnet: Deep learning on point setsfor 3d classification and segmentation,2017, In Proceedings of the IEEE conference on computer visionand pattern recognition
 Spherical fractal convolutional neural networks for pointcloud recognition,2019, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Tensor field networks: Rotation-and translation-equivariant neural networks for 3d pointclouds,2018, arXiv preprint arXiv:1802
 Point-wise rotation-invariant network with adaptive sampling and 3D spherical voxel convolution,2020, TheAAAI Conference on Artificial Intelligence
 Rotation invariant convolutionsfor 3d point clouds deep learning,2019, In 2019 International Conference on 3D Vision (3DV)
