title,year,conference
 Learning symmetries of classical integrable sys-tems,2019, arXiv preprint arXiv:1906
 Group equivariant convolutional networks,2016, In Internationalconference on machine learning
 Lagrangian neural networks,2020, In ICLR 2020 Workshop on Integration of Deep NeuralModels and Differential Equations
 Learning symbolic physics withgraph networks,2019, arXiv preprint arXiv:1909
 Hamiltonian neural networks,2019, CoRR
 Neuroanimator: Fast neuralnetwork emulation and control of physics-based models,1998, In Proceedings of the 25th annualconference on Computer graphics and interactive techniques
 Mechanics: Volume 1,1982, Number v
 Neural canonical transfor-mation with symplectic flows,2020, Physical Review X
 Deep lagrangian networks: Using physicsas model prior for deep learning,2019, arXiv preprint arXiv:1907
 Learning equations for extrapola-tion and control,2018, In Jennifer Dy and Andreas Krause (eds
 Hamiltoniangraph networks with ode integrators,2019, arXiv preprint arXiv:1909
 Distilling free-form natural laws from experimentaldata,2009, Science
 Hamiltonian generative networks,2019, arXiv preprintarXiv:1909
