title,year,conference
 Understandingpatch-based learning of video data by explaining predictions,2019, In Explainable AI: Interpreting
 Sequentialdeep learning for human action recognition,2011, In International workshop on human behaviorunderstanding
 Group equivariant convolutional networks,2016, In International conferenceon machine learning
 Visualizing higher-layerfeatures of a deep network,2009, University of Montreal
 Deep residual learning for imagerecognition,2016, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Spatial transformer networks,2015, InAdvances in neural information processing systems
 3d convolutional neural networks for human actionrecognition,2012, IEEE transactions on pattern analysis and machine intelligence
 The jester dataset: Alarge-scale video dataset of human gestures,2019, In Proceedings of the IEEE International Conferenceon Computer Vision Workshops
 Explaining nonlinear classification decisions with deep taylor decomposition,2017, PatternRecognition
 Feature visualization,2017, Distill
 Grad-cam: Visual explanations from deep networks via gradient-based local-ization,2017, In Proceedings of the IEEE international conference on computer vision
 Deep inside convolutional networks:Visualising image classification models and saliency maps,2013, arXiv preprint arXiv:1312
 Ucf101: A dataset of 101 human actionsclasses from videos in the wild,2012, arXiv preprint arXiv:1212
 Human action recognition using factorizedspatio-temporal convolutional networks,2015, In Proceedings of the IEEE international conference oncomputer vision
 Going deeper with convolutions,2015, InProceedings of the IEEE conference on computer vision and pattern recognition
 Learning spa-tiotemporal features with 3d convolutional networks,2015, In Proceedings of the IEEE internationalconference on computer vision
 A closerlook at spatiotemporal convolutions for action recognition,2018, In Proceedings of the IEEE conferenceon Computer Vision and Pattern Recognition
 Visual explanations from deep 3d con-volutional neural networks for alzheimer’s disease classification,2018, In AMIA Annual SymposiumProceedings
 Learning deepfeatures for discriminative localization,2016, In Proceedings of the IEEE conference on computer visionand pattern recognition
