title,year,conference
 Building rome in a day,2009, InComputer Vision
 3dsemantic parsing of large-scale indoor spaces,2016, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition
 Joint 2d-3d-semantic data for indoor scene under-standing,2017, arXiv preprint arXiv:1702
 Histograms of oriented gradients for human detection,2005, In Computer Vision andPattern Recognition
 Random sample consensus: a paradigm for model fitting with applica-tions to image analysis and automated cartography,1981, Communications of the ACM
 A robust deep-learning-based detector forreal-time tomato plant diseases and pests recognition,2017, Sensors
 3DLite: towards commodity 3d SCan-ning for content creation,2017, ACM Trans
 Unsupervised texture segmentation using gabor filters,1991, Pattern recognition
 Data-augmented contact model for rigid body simulation,2018, arXiv preprintarXiv:1803
 Perceptual losses for real-time style transfer and super-resolution,2016, In European Conference on Computer Vision
 Learning category-specific meshreconstruction from image collections,2018, In The European Conf
 Combining learned and analytical models for predicting actioneffects,2017, arXiv preprint arXiv:1710
 Refinenet: Multi-path refinement networks for high-resolution semantic segmentation,2017, In The IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 Automatic reconstruc-tion of tree skeletal structures from point clouds,2010, Proc
 Deeproadmapper: Extracting road topology from aerialimages,2017, In The IEEE International Conference on Computer Vision (ICCV)
 Beyond the pixel-wise loss fortopology-aware delineation,2018, In The IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Deeploco: Dynamic locomotionskills using hierarchical deep reinforcement learning,2017, ACM Trans
 Visual models of plant develop-ment,1997, In Handbook of formal languages
 Stripnet: Towards topology consistent strip structure segmentation,2018, In Proceedings of the 26thACM International Conference on Multimedia
 StruCture-from-motion revisited,2016, In Proceedings Ofthe IEEEConference on Computer Vision and Pattern Recognition
 A comparison andevaluation of multi-view stereo reconstruction algorithms,2006, In Proc
 Image-based tree modeling,2007, In ACMTrans
 Iterative deeplearning for road topology extraction,2018, In Proc
 Tree modeling with realtree-parts examples,2015, IEEE TVCG
 MonoPerfCap: Human performance capture from monocular video,2018, ACM Transactionson Graphics (TOG)
 In The European Conf,2018, on Comput
 Detailed reconstruction of 3dplant root shape,2011, In Comput
 Circular generalized cylinder fitting for 3d reconstruction in en-doscopic imaging based on MRF,2008, In Comput
 Society Conf,2008, on
