title,year,conference
 Deepcon: protein contact prediction using dilated convolutional neural networkswith dropout,2020, Bioinformatics
 Learning generative models for protein fold families,0887, Proteins:Structure
 Automated protein subfamilyidentification and classification,2007, PLoS Comput Biol
 Language models are Few-Shot learners,2020, May 2020
 Weakly polar interactions in proteins,1988, Advances in protein chemistry
 Uni-fied framework for modeling multivariate distributions in biological sequences,2019, June 2019
 BERT: Pre-training of deepbidirectional transformers for language understanding,2018, October 2018
 Energy-based Modelsfor Atomic-Resolution Protein Conformations,2019, Technical report
 Biological sequence analysis:probabilistic models of proteins and nucleic acids,1998, Cambridge university press
 Prot-Trans: Towards cracking the language of life’s code through Self-Supervised deep learning andhigh performance computing,2020, July 2020
 Pytorch lightning,2019, GitHub
 Correlated mutations andresidue contacts in proteins,1097, Proteins: Structure
 Hidden Markov model speed heuristic and it-erative HMM search procedure,1471, BMC Bioinformatics
 High precision in protein contact prediction using fullyconvolutional neural networks and minimal sequence features,2018, Bioinformatics
 Correlated mutations inmodels of protein sequences: Phylogenetic and structural effects,1999, Lect
 On the variance of the adaptive learning rate and beyond,2019, arXiv preprint arXiv:1908
 Evolutionarily conserved pathways of energeticconnectivity in protein families,0036, Science
 Self-supervised contrastive learn-ing of protein representations by mutual information maximization,2020, bioRxiv
 ProGen: Language modeling for proteingeneration,2020, arXiv preprint arXiv
 Trans-forming the language of life: Transformer neural networks for protein prediction tasks,2020, June 2020
 Robust and accurate prediction ofresidue-residue interactions across protein interfaces using evolutionary information,2014, Elife
 Evaluating protein transfer learning with TAPE,2019, In H Wallach
 HHblits: Lightning-fastiterative protein sequence searching by HMM-HMM alignment,1548, Nature Methods
 Biological structure and function emerge fromscaling unsupervised learning to 250 million protein sequences,2020, August 2020
 CCMpred - Fast and precise prediction ofprotein residue-residue contacts from correlated mutations,1460, Bioinformatics
 Improved protein structure prediction using potentialsfrom deep learning,1476, Nature
 UniRef: com-prehensive and non-redundant UniProt reference clusters,2007, Bioinformatics
 Uniref clusters: a comprehensive and scalable alternative for improving sequence similaritysearches,2015, Bioinformatics
 Structural constraints on the covariance matrix derivedfrom multiple aligned protein sequences,2011, PLoS One
 Attention is all you need,2017, In I Guyon
 Bertology meets biology: Interpreting attentionin protein language models,2020, arXiv preprint arXiv
 Identification of direct residue contacts in protein-protein interaction by message passing,2009, Proceedings of the
 Improved protein structure prediction using predicted inter-residue orientations,2019, bioRxiv
 Why adam beats sgd for attention models,2019, arXiv preprintarXiv:1912
