title,year,conference
 Leveraging linguisticstructure for open domain information extraction,2015, In Proceedings of the 53rd Annual Meetingof the Association for Computational Linguistics and the 7th International Joint Conference onNatural Language Processing (Volume 1: Long Papers)
 Faithful to the original: Fact aware neural ab-stractive summarization,2017, In Proceedings of the 32th AAAI Conference on Artificial Intelligence
 Lexrank: Graph-based lexical centrality as salience in textsummarization,1076, J
 Structured neural summa-rization,2019, In International Conference on Learning Representations
 SAMSum corpus: A human-annotated dialogue dataset for abstractive summarization,2019, In Proceedings of the 2nd Workshopon New Frontiers in Summarization
 Abstractive dialogue summarization with sentence-gated modeling optimizedby dialogue acts,2018, In 2018 IEEE Spoken Language Technology Workshop (SLT)
 Mind the facts: Knowledge-boosted coherent abstractive text summarization,2019, In Proceedings of the Workshop on KnowledgeRepresentation and Reasoning Meets Machine Learning in NIPS
 Automatic evaluation of summaries using n-gram co-occurrencestatistics,2003, In Proceedings of the 2003 Human Language Technology Conference of the NorthAmerican Chapter of the Association for Computational Linguistics
 Automatic dialogue summary genera-tion for customer service,2019, In Proceedings of the 25th ACM SIGKDD International Conference onKnowledge Discovery and Data Mining
 Topic-aware pointer-generator networks for sum-marizing spoken conversations,2019, In 2019 IEEE Automatic Speech Recognition and UnderstandingWorkshop (ASRU)
 Abstractive summarization of spoken andwritten conversations based on phrasal queries,2014, In Proceedings of the 52nd Annual Meeting of theAssociation for Computational Linguistics (Volume 1: Long Papers)
 TextRank: Bringing order into text,2004, In Proceedings of the 2004Conference on Empirical Methods in Natural Language Processing
 A neural attention model for abstractive sen-tence summarization,2015, In Proceedings of the 2015 Conference on Empirical Methods in NaturalLanguage Processing
 A simplest systematics for the organizationof turn-taking for conversation,1535, Language
 The limits of automatic summarisation according to ROUGE,2017, In Proceedings ofthe 15th Conference of the European Chapter of the Association for Computational Linguistics:Volume 2
 Get to the point: Summarization withpointer-generator networks,1073, In Proceedings of the 55th Annual Meeting of the Association forComputational Linguistics (Volume 1: Long Papers)
 Abstractive document summarization with a graph-based attentional neural model,1171, In Proceedings of the 55th Annual Meeting of the Association forComputational Linguistics (Volume 1: Long Papers)
 Attention is all you need,2017, In I
 Searching for effectiveneural extractive summarization: What works and what’s next,1049, In Proceedings of the 57th AnnualMeeting of the Association for Computational Linguistics
