title,year,conference
 Learning tocontinually learn,2020, arXiv preprint arXiv:2002
 Online fast adaptation and knowledge accumulation: Anew approach to continual learning,2020, ArXiv
 Online meta-learning,2019, arXiv preprintarXiv:1902
 Meta-learning representations for continual learning,2019, In Advances in NeuralInformation Processing Systems
 Neural network control of robot manipulators andnon-linear systems,1998, CRC Press
 Reinforcement learning and adaptive dynamic programming for feedbackcontrol,2009, IEEE Circuits and Systems Magazine
 Gradient episodic memory for continual learning,2017, In Advances inNeural Information Processing Systems
 A new adaptive law for robust adaptation without persistentexcitation,1987, IEEE Transactions on Automatic Control
 On the difficulty of training recurrent neural networks,2013, InInternational Conference on Machine Learning
 Learning to learn withoutforgetting by maximizing transfer and minimizing interference,2018, arXiv preprint arXiv:1810
 Progressive neural networks,2016, arXiv preprint arXiv:1606
