title,year,conference
 Fast generalized distillation for semi-supervised domainadaptation,2017, In AAAI Conference on Artificial Intelligence
 A theory of learning from different domains,2010, Machine learning
 Learningbounds for domain adaptation,2008, In Advances in neural information processing systems
 Domaingeneralization by solving jigsaw puzzles,2019, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition
 Invariant rationalization,2020, arXiv preprintarXiv:2003
 Homm: Higher-order moment matching for unsupervised domain adaptation,2019, arXiv preprintarXiv:1912
 Domain adaptation withconditional distribution matching and generalized label shift,2020, arXiv preprint arXiv:2003
 Semi-superviseddomain adaptation with instance constraints,2013, In IEEE Conference on Computer Vision and PatternRecognition
 A minimax approach to supervised learning,2016, In Advances in NeuralInformation Processing Systems
 Self-supervised representation learning from multi-domaindata,2019, In IEEE International Conference on Computer Vision
 Domain generalizationfor object recognition with multi-task autoencoders,2015, In Proceedings of the IEEE internationalconference on computer vision
 On the value of target data in transfer learning,2019, In Advances inNeural Information Processing Systems
 Contrastive adaptation network forunsupervised domain adaptation,2019, In IEEE Conference on Computer Vision and Pattern Recognition
 Buildingmachines that learn and think like people,2017, Behavioral and brain sciences
 Large-scale few-shot learning:Knowledge transfer with class hierarchy,2019, In CVPR
 Semi-supervised domain adaptation by covariance matching,2018, IEEEtransactions on pattern analysis and machine intelligence
 Learning with augmented features for supervisedand semi-supervised heterogeneous domain adaptation,2014, IEEE Transactions on Pattern Analysisand Machine Intelligence
 Learning to propagate forgraph meta-learning,2019, In Advances in Neural Information Processing Systems
 Learning transferable features withdeep adaptation networks,2015, arXiv preprint arXiv:1502
 Conditional adversarialdomain adaptation,2018, In Advances in Neural Information Processing Systems
 Instance adaptive self-training for unsuper-vised domain adaptation,2020, arXiv preprint arXiv:2008
 Visda:The visual domain adaptation challenge,2017, arXiv:1710
 Theoretical analysis of domain adaptation withoptimal transport,2017, In Joint European Conference on Machine Learning and Knowledge Discoveryin Databases
 Advances inDomain Adaptation Theory,2019, Elsevier
 Adversarial dropout regulariza-tion,2017, arXiv preprint arXiv:1711
 Semi-superviseddomain adaptation via minimax entropy,2019, In IEEE International Conference on Computer Vision
 Oncausal and anticausal learning,2012, In Proceedings of the 29th International Coference on InternationalConference on Machine Learning
 Grad-cam: Visual explanations from deep networks via gradient-based local-ization,2017, In Proceedings of the IEEE international conference on computer vision
 Fully convolutional networks for semanticsegmentation,2017, IEEEAnnals ofthe History ofComputing
 Learningcontrollable fair representations,2019, In The 22nd International Conference on Artificial Intelligenceand Statistics
 Fast fair regression via efficient approximations of mutual information,2020, arXivpreprint arXiv:2002
 Return of frustratingly easy domain adaptation,2016, In AAAIConference on Artificial Intelligence
 Adversarial discriminative domainadaptation,2017, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Deephashing network for unsupervised domain adaptation,2017, In IEEE Conference on Computer Visionand Pattern Recognition
 Domain adaptation withasymmetrically-relaxed distribution alignment,2019, arXiv preprint arXiv:1903
 Semi-supervised domainadaptation with subspace learning for visual recognition,2015, In IEEE Conference on Computer Visionand Pattern Recognition
 Domain generalizationvia entropy regularization,2020, Advances in Neural Information Processing Systems
 Deep unsupervised convolutionaldomain adaptation,2017, In ACM International Conference on Multimedia
