title,year,conference
 A deep learning framework for financial time series using stackedautoencoders and long-short term memory,2017, PloS one
 Using dynamic time warping to find patterns in time series,1994, InKDD workshop
 Semi-supervision dramatically improvestime series clustering under dynamic time warping,2016, In Proceedings of the 25th ACM Internationalon Conference on Information and Knowledge Management
 Deep unsupervised clustering with gaussian mixture varia-tional autoencoders,2016, arXiv preprint arXiv:1611
 A fast semi-supervised clustering framework for large-scale time series data,2019, IEEE Transactions on Systems
 Learning motion manifolds withconvolutional autoencoders,2015, In SIGGRAPH Asia 2015 Technical Briefs
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Auto-encoding variational bayes,2013, arXiv preprintarXiv:1312
 k-shape: Efficient and accurate clustering of time series,2015, InProceedings of the 2015 ACM SIGMOD International Conference on Management of Data
 Fast and accurate time-series clustering,2017, ACM Transactions onDatabase Systems (TODS)
 Meta-learning for semi-supervised few-shot classifica-tion,2018, arXiv preprint arXiv:1803
 Prototypical networks for few-shot learning,2017, InAdvances in neural information processing systems
 On deep multi-view representationlearning,2015, In International conference on machine learning
 Clustering time series using unsupervised-shapelets,2012, In 2012 IEEE 12th International Conference on Data Mining
