title,year,conference
 Large scale gan training for high fidelitynatural image synthesis,2018, arXiv preprint arXiv:1809
 Deep neural networks rival the representation of primate itcortex for core visual object recognition,2014, PLoS Comput Biol
 Neural portraits of perception: reconstruct-ing face images from evoked brain activity,2014, Neuroimage
 Amulti-modal parcellation of human cerebral cortex,2016, Nature
 Generative adversarial nets,2014, In Advances in NeuralInformation Processing Systems
 Brains on beats,2016, InAdvances in Neural Information Processing Systems
 ReconstrUct-ing perceived faces from brain activations with deep adversarial neUral decoding,2017, Advances inNeural Information Processing Systems
 Generic decoding of seen and imagined objectsUsing hierarchical visUal featUres,2017, Nature Communications
 A style-based generator architectUre for generativeadversarial networks,2019, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Linear reconstrUc-tion of perceived images from hUman brain activity,2013, NeuroImage
 Deep image recon-strUction from hUman brain activity,2019, PLoS Comput Biol
 What is thebest fixation target? the effect of target shape on stability of fixational eye movements,2013, VisionResearch
 Current advancesin neural decoding,2019, In Explainable AI: Interpreting
 Reconstructing faces from fmri patterns using deep generativeneural networks,2019, Communications biology
 Image quality assessment:from error visibility to structural similarity,2004, IEEE transactions on image processing
 Performance-optimized hierarchical models predict neural responses in higher visualcortex,2014, Proceedings of the National Academy of Sciences
