title,year,conference
 Projecting embeddings for domainadaption: Joint modeling of sentiment analysis in diverse domains,2018, In Proceedings of the 27thInternational Conference on Computational Linguistics
 A gentle tutorial of the em algorithm and its application to parameter estimationfor gaussian mixture and hidden markov models,1998, International Computer Science Institute
 Quantitative concentration inequalities forempirical measures on non-compact spaces,2007, Probability Theory and Related Fields
 Unidimensional and evolution methods for optimal transportation,2013, PhD thesis
 Progressive feature alignment for unsupervised domain adaptation,2019, In Proceedingsof the IEEE Conference on Computer Vision and Pattern Recognition
 Generative adversarial nets,2014, In Advances in NeuralInformation Processing Systems
 Adaptive semi-supervised learningfor cross-domain sentiment classification,2018, In Proceedings of the 2018 Conference on EmpiricalMethods in Natural Language Processing
 Contrastive adaptation network forunsupervised domain adaptation,2019, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition
 Sliced wassersteindiscrepancy for unsupervised domain adaptation,2019, In Proceedings of the IEEE Conference onComputer Vision and Pattern Recognition
 End-to-end adversarial memorynetwork for cross-domain sentiment classification,2017, In IJCAI
 Transferable adversarial training:A general approach to adapting deep classifiers,2019, In International Conference on Machine Learning
 Conditional adversarialdomain adaptation,2018, In Advances in Neural Information Processing Systems
 The expectation-maximization algorithm,1996, IEEE Signal processing magazine
 Slice sampling,2003, Annals of statistics
 Transferrable proto-typical networks for unsupervised domain adaptation,2019, In Proceedings of the IEEE Conference onComputer Vision and Pattern Recognition
 Cross-domain sentiment classifica-tion with target domain specific information,2018, In Proceedings of the 56th Annual Meeting of theAssociation for Computational Linguistics (Volume 1: Long Papers)
 Theoretical analysis of domain adaptation with optimaltransport,2017, In Joint European Conference on Machine Learning and Knowledge Discovery inDatabases
 Em algorithms for pca and spca,1998, In Advances in neural information processingsystems
 Strong baselines for neural semi-supervised learning underdomain shift,2018, In Proceedings of the 56th Annual Meeting of the Association for ComputationalLinguistics (Volume 1: Long Papers)
 Asymmetric tri-training for unsupervised domain adaptation,2018, InICML
 Wasserstein distance guided representationlearning for domain adaptation,2018, In AAAI
 Deep coral: Correlation alignment for deep domain adaptation,2016, InEuropean conference on computer vision
 Frustratingly easy nbnn domain adaptation,2013, In Proceedings ofthe IEEE International Conference on Computer Vision
 Person transfer gan to bridge domain gap forperson re-identification,2018, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Domain adaptationwith category attention network for deep sentiment analysis,2020, In Proceedings of The Web Conference2020
 Task refinement learning for improved accuracy and stability ofunsupervised domain adaptation,2019, In Proceedings of the 57th Annual Meeting of the Association forComputational Linguistics
