title,year,conference
 Spherical CNNs,2018, In Int Conf
 SphereNet: Learning sphericalrepresentations for detection and classification in omnidirectional images,2018, In European Conf
 Convolutional neural networks ongraphs with fast localized spectral filtering,2016, In Advances in neural information processing systems
 DeepSphere: agraph-based spherical CNN,2019, In Int
 Tangent images for mitigatingspherical distortion,2020, In Conf
 Theoretical aspects of group equivariant neural networks,2020, arXiv preprintarXiv:2004
 Estimates for translation invariant operators in Lp spaces,1960, Acta Math
 SphericalCNNs on unstructured grids,2019, In Int
 On the generalization of equivariance and convolution in neuralnetworks to the action of compact groups,2018, In Int
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Segmenting and tracking extremeclimate events using neural networks,2017, In Deep Learning for Physical Sciences (DLPS) Workshop
 Orientation-boostedvoxel nets for 3D object recognition,2017, In British Machine Vision Conf
 Kernel transformer networks for compact spherical convolu-tion,2019, In Conf
 3D ShapeNets: A deep representation for volumetric shapes,2015, In Conf
