title,year,conference
 Invariant scattering convolution networks,2013, IEEE transactions onpattern analysis and machine intelligence
 AutoAugment:Learning augmentation strategies from data,2019, In CVPR
 Akernel theory of modern data augmentation,2019, Proceedings of machine learning research
 ImageNet: A large-scalehierarchical image database,2009, In CVPR
 Image quality assessment: Unifyingstructure and texture similarity,2020, arXiv preprint arXiv:2004
 A study and comParison of human and deeP learning recognitionPerformance under visual distortions,2017, In ICCCN
 Generalisation in humans and deeP neural networks,2018, In NeurIPS
 Deep residual learning for imagerecognition,2016, In CVPR
 Benchmarking neural network robustness to commoncorruptions and perturbations,2018, In ICLR
 AugMix: A simple data processing method to improve robustness and uncertainty,2019, InICLR
 The many faces of robustness: A criticalanalysis of out-of-distribution generalization,2020, arXiv preprint arXiv:2006
 Learning multiple layers of features from tiny images,2009, 2009
 Compounding the performance improvements ofassembled techniques in a convolutional neural network,2020, arXiv preprint arXiv:2001
 Improvingrobustness without sacrificing accuracy with Patch Gaussian augmentation,2019, arXiv preprintarXiv:1906
 On network designspaces for visual recognition,2019, In ICCV
 Designingnetwork design spaces,2020, In CVPR
 A simple way to make neural networks robust against diverse imagecorruptions,2020, arXiv preprint arXiv:2001
 Transformation invariancein pattern recognition—tangent distance and tangent propagation,1998, In Neural networks: tricks ofthe trade
 Intriguing ProPerties of neural networks,2014, In ICLR
 Measuring robustness to natural distribution shifts in image classification,2020, arXivpreprint arXiv:2007
 On the generalization effects oflinear transformations in data augmentation,2020, In ICML
 Self-training with Noisy Studentimproves imagenet classification,2020, In CVPR
 Wide residual networks,2016, In BMVC
 mixup: Beyond empiricalrisk minimization,2018, In ICLR
 The unreasonableeffectiveness of deep features as a perceptual metric,2018, In CVPR
