title,year,conference
 An introduction toMCMC for machine learning,2003, Machine learning
 Stationarity detection in the initialtransient problem,1992, ACM Transactions on Modeling and Computer Simulation (TOMACS)
 A tutorial on particle filtering and smoothing: Fifteen yearslater,2009, Handbook of nonlinear filtering
 Bernoulli factories andblack-box reductions in mechanism design,2017, In Proceedings of the 49th Annual ACM SIGACTSymposium on Theory of Computing
 Exact Monte Carlo likelihood-based inference for jump-diffusion processes,2017, arXiv preprint arXiv:1707
 Resampled belief networks for variational inference,2014, In NIPS Workshop onAdvances in Variational Inference
 Twisted variational sequential Monte Carlo,2018, In Third workshop on Bayesian DeepLearning (NeurIPS)
 Auto-encoding sequentialMonte Carlo,2017, arXiv preprint arXiv:1705
 A* sampling,2014, In Advances in Neural InformationProcessing Systems
 Filtering variational objectives,2017, In Advances in Neural InformationProcessing Systems
 From the Bernoulli factoryto a dice enterprise via perfect sampling of Markov chains,2019, arXiv preprint arXiv:1912
 Nested sequential Monte Carlomethods,2015, arXiv preprint arXiv:1502
 Variationalsequential Monte Carlo,2017, arXiv preprint arXiv:1705
 MCMC using Hamiltonian dynamics,2011, Handbook of markov chain monte carlo
 A contrastive divergence for combining variationalinference and MCMC,2019, arXiv preprint arXiv:1905
 Markov chain Monte Carlo and variationalinference: Bridging the gap,2015, In International Conference on Machine Learning
 Bernoulli race particle filters,2019, arXivpreprint arXiv:1903
 Efficient Bernoullifactory MCMC for intractable posteriors,2020, arXiv preprint arXiv:2004
