title,year,conference
 Emergence of foveal image sampling from learningto attend in visual scenes,2017, International Conference on Learning Representations (ICLR)
 The orientation and direction selectivity ofcells in macaque visual cortex,1982, Vision research
 Towards metamerism via foveatedstyle transfer,2019, In International Conference on Learning Representations
 Hierarchically local tasks anddeep convolutional networks,2020, CBMM Memo
 Crowding reveals fundamental differencesin local vs,2019, global processing in humans and machines
 Metamers ofneural networks reveal divergence from human perceptual systems,1007, In H
 Metamers of the ventral stream,2011, Nature neuroscience
 Image style transfer using convolutionalneural networks,2016, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Shortcut learning in deep neural networks,2020, arXiv preprintarXiv:2004
 Scale and translation-invariance for novelobjects in human vision,2020, Scientific Reports
 Deep residual learning for imagerecognition,2016, In Proceedings of the IEEE conference on computer vision and pattern recognition
 High-level scene perception,1999, Annual review ofpsychology
 Exploring cnn inductive biases: Shape vs,2019, texture
 The origins and prevalence of texture biasin convolutional neural networks,2020, Neural Information Processing Systems
 Arbitrary style transfer in real-time with adaptive instance normal-ization,2017, In Proceedings of the IEEE International Conference on Computer Vision
 Deepfovea: neural reconstruction for foveated rendering and video compressionusing learned statistics of natural videos,2019, ACM Transactions on Graphics (TOG)
 Imagenet classification with deep convolu-tional neural networks,2012, In Advances in neural information processing systems
 Animal eyes,2012, Oxford University Press
 Deep learning,2015, nature
 Visual crowding,2011, Current Biology
 Foveation-based mechanismsalleviate adversarial examples,2015, arXiv preprint arXiv:1511
 Self-supervised learning ofa biologically-inspired visualtexture model,2020, arXiv preprint arXiv:2006
 Towards foveated rendering for gaze-tracked virtual reality,2016, ACM Transactionson Graphics (TOG)
 Crowding: A cortical constraint on object recognition,2008, Current opinion in neurobiology
 Computational role of eccentricity dependent corticalmagnification,2014, arXiv preprint arXiv:1406
 Biologically inspiredmechanisms for adversarial robustness,2020, arXiv preprint arXiv:2006
 Capabilities and limitations of peripheral vision,2016, Annual Review of Vision Science
 Robustobject recognition with cortex-like mechanisms,2007, IEEE transactions on pattern analysis andmachine intelligence
 Image content is more important than bouma’s law for scene metamers,2019, eLife
 Image quality assessment: fromerror visibility to structural similarity,2004, IEEE transactions on image processing
 Learning scene gist with convolutional neural networksto improve object recognition,2018, In 2018 52nd Annual Conference on Information Sciences andSystems (CISS)
 Places: A 10million image database for scene recognition,2017, IEEE transactions on pattern analysis and machineintelligence
