title,year,conference
 A theory of learning from different domains,2010, Machine learning
 Representation learning: A review and newperspectives,2013, IEEE transactions on pattern analysis and machine intelligence
 Learning disentangledsemantic representation for domain adaptation,2019, In IJCAI: proceedings of the conference
 Joint domain alignment and discriminativefeature learning for unsupervised deep domain adaptation,2019, In Proceedings of the AAAI Conferenceon Artificial Intelligence
 Homm: Higher-order moment matching for unsupervised domain adaptation,2020, order
 Joint distributionoptimal transportation for domain adaptation,2017, In Advances in Neural Information ProcessingSystems
 Cluster alignment with a teacher for unsupervised domainadaptation,2019, In Proceedings of the IEEE International Conference on Computer Vision
 Kernel k-means: spectral clustering and nor-malized cuts,2004, In Proceedings of the tenth ACM SIGKDD international conference on Knowledgediscovery and data mining
 Geodesic flow kernel for unsuperviseddomain adaptation,2012, In 2012 IEEE Conference on Computer Vision and Pattern Recognition
 Covariate shift by kernel mean matching,2009, Dataset shift in machine learning
 Stochastic neighbor embedding,2003, In Advances in neuralinformation processing systems
 Contrastive adaptation networkfor unsupervised domain adaptation,2019, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition
 Sliced wassersteindiscrepancy for unsupervised domain adaptation,2019, In Proceedings of the IEEE Conference onComputer Vision and Pattern Recognition
 Cycle-consistent con-ditional adversarial transfer networks,2019, In Proceedings of the 27th ACM International Conferenceon Multimedia
 Microsoft coco: Common objects in context,2014, In Europeanconference on computer vision
 Learning transferable features withdeep adaptation networks,2015, In International conference on machine learning
 Unsupervised domain adaptationwith residual transfer networks,2016, In Advances in neural information processing systems
 Transferrable proto-typical networks for unsupervised domain adaptation,2019, In Proceedings of the IEEE Conference onComputer Vision and Pattern Recognition
 Glivenko-Cantellitheorem and bernstein-kantoroVich invariance principle,2013, 10
 Neural unsupervised domain adaptation in nlp—a survey,2020, arXivpreprint arXiv:2006
 Information-theoretical learning of discriminative clusters for unsuperviseddomain adaptation,2012, arXiv preprint arXiv:1206
 Deep coral: Correlation alignment for deep domain adaptation,2016, InEuropean conference on computer vision
 Adversarial discriminative domainadaptation,2017, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Deephashing network for unsupervised domain adaptation,2017, 2017
 Visual domainadaptation with manifold embedded distribution alignment,2018, In Proceedings of the 26th ACMinternational conference on Multimedia
 d-sne: Domain adaptation using stochastic neighborhood embedding,2019, In Proceedings of the IEEEconference on computer vision and pattern recognition
 Domain-symmetric networks for adversarialdomain adaptation,2019, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Bridging theory and algorithmfor domain adaptation,2019, arXiv preprint arXiv:1904
 Unpaired image-to-image translationusing cycle-consistent adversarial networks,2017, In Proceedings of the IEEE International Conferenceon Computer Vision
