title,year,conference
 Hyperopt: A python library for optimizing thehyperparameters of machine learning algorithms,2013, In Proceedings of the 12th Python in scienceconference
 AUtoaUgment:Learning aUgmentation strategies from data,2019, In Proceedings of the IEEE conference on computervision and pattern recognition
 RandaUgment: Practical aUtomateddata aUgmentation with a redUced search space,2019, arXiv preprint arXiv:1909
 Differential EvolUtion: A SUrvey of theState-of-the-Art,2011, IEEE Transactions on Evolutionary Computation
 RedUcing transformer depth on demand withstrUctUred dropoUt,2019, arXiv preprint arXiv:1909
 Hyperparameter optimization,2019, In Automated Machine Learning
 PopUlation based aUgmentation:Efficient learning of aUgmentation policy schedUles,2019, arXiv preprint arXiv:1905
 Massively parallel hyperparameter tUning,2018, arXiv preprintarXiv:1810
 Fast aUtoaUgment,2019, InAdvances in Neural Information Processing Systems
 Darts: Differentiable architectUre search,2018, arXivpreprint arXiv:1806
 BUilding a Large Annotated CorpUs of English: The Penn Treebank:,1993, Technicalreport
