title,year,conference
 Association for Computational Linguistics,1371, doi:10
 Detecting novelty in the context of progressive summarization,2010, In Human LanguageTechnologies: Conference of the North American Chapter of the Association of ComputationalLinguistics
 Timeline summarization fromsocial media with life cycle models,2016, In IJCAI
 A supervised approach to extractive sum-marisation of scientific papers,2017, In Proceedings of the 21st Conference on Computational NaturalLanguage Learning (CoNLL 2017)
 Nouveau-ROUGE: A novelty metricfor update summarization,2011, Computational Linguistics
 Dualsum: a topic-model based approach for update sum-marization,2012, In Walter Daelemans
 Summeval: Re-evaluating summarization evaluation,2020, arXiv preprintarXiv:2007
 Soft layer-specific multi-task summarizationwith entailment and question generation,2018, In Iryna Gurevych and Yusuke Miyao (eds
 CTRL- A Conditional Transformer Language Model for Controllable Generation,2019, arXiv preprintarXiv:1909
 Best-worst scaling more reliable than rating scales: Acase study on sentiment intensity annotation,2017, In Proceedings of the 55th Annual Meeting of theAssociation for Computational Linguistics (Volume 2: Short Papers)
 ROUGE: A package for automatic evaluation of summaries,1013, In Text SummarizationBranches Out
 Multi-tasksequence to sequence learning,2016, In Yoshua Bengio and Yann LeCun (eds
 A temporally sensitive submodularity framework for time-line summarization,2018, In Anna Korhonen and Ivan Titov (eds
 A deep reinforced model for abstractivesummarization,2018, In 6th International Conference on Learning Representations
 A simple theoretical model of importance for summarization,2019, In Proceedings ofthe 57th Annual Meeting of the Association for Computational Linguistics
 Scientific paper summarization using citation summarynetworks,2008, In Proceedings of the 22nd International Conference on Computational Linguistics11Under review as a conference paper at ICLR 2021(Coling 2008)
 Exploring the limits of transfer learning with a unified text-to-texttransformer,2019, CoRR
 Get to the point: Summarization withpointer-generator networks,1073, In Proceedings of the 55th Annual Meeting of the Association forComputational Linguistics (Volume 1: Long Papers)
 Attention is all you need,2017, CoRR
 Cord-19: The covid-19 openresearch dataset,2020, arXiv preprint arXiv:2004
 Huggingface’s transformers: State-of-the-art natural language processing,2019, ArXiv
 ScisummNet: A large annotated corpus and content-impact models for sci-entific paper summarization with citation networks,2019, In Proceedings of AAAI 2019
 Bertscore: Evalu-ating text generation with bert,2020, In International Conference on Learning Representations
 Seal: Segment-wise extractive-abstractive long-formtext summarization,2020, arXiv preprint arXiv:2006
