title,year,conference
 Mixture Density Networks,1994, January 1994
 Multilingual Sentiment Analysis: An RNN-BasedFramework for Limited Data,1806, arXiv:1806
 BERT: Pre-training of DeepBidirectional Transformers for Language Understanding,2019, arXiv:1810
 MultiNest: an efficient and robust Bayesian inference toolfor cosmology and particle physics,1365, Monthly Notices of the Royal Astronomical Society
 Deep Ensembles: A Loss Landscape Per-spective,1912, arXiv:1912
 Connectionist tem-poral classification: labelling unsegmented sequence data with recurrent neural networks,2006, InProceedings of the 23rd international conference on Machine learning
 Deep Residual Learning for ImageRecognition,1512, arXiv:1512
 A convolutional neural network ap-proach for reconstructing polarization information of photoelectric X-ray polarimeters,0168, NuclearInstruments and Methods in Physics Research Section A: Accelerators
 Simple and scalable predictiveuncertainty estimation using deep ensembles,2017, In Proceedings ofthe 31st International Conferenceon Neural Information Processing Systems
 Inferring astrophysical X-ray polarization with deep learning,2005, arXiv:2005
 Neural Density Estimation and Likelihood-free Inference,2019, arXiv:1910
 Masked Autoregressive Flow for DensityEstimation,2018, arXiv:1705
 Computer Vision in Industry,1983, In Alan Pugh (ed
 Attention is All you Need,2017, In I
 On the implementation of an interior-point filter line-search algorithm for large-scale nonlinear programming,1436, Mathematical Programming
