title,year,conference
 Seeing 3dchairs: Exemplar part-based 2d-3d alignment using a large dataset of CAD models,2014, In 2014 IEEEConference on Computer Vision and Pattern Recognition
 Representation learning: A review and newperspectives,2013, IEEE transactions on pattern analysis and machine intelligence
 Learning texture manifolds with the periodicspatial GAN,2017, In Proceedings of the 34th International Conference on Machine Learning
 Flows for simultaneous manifold learning and density estima-tion,2020, CoRR
 Neural ordinary differentialequations,2018, In Advances in Neural Information Processing Systems 31: Annual Conference onNeural Information Processing Systems 2018
 Residual flows for in-vertible generative modeling,2019, In Advances in Neural Information Processing Systems 32: AnnualConference on Neural Information Processing Systems 2019
 Discovering hidden fac-tors of variation in deep networks,2015, In 3rd International Conference on Learning Representations
 Quantum convolutional neural networks,1745, NaturePhysics
 Deep generative image modelsusing a laplacian pyramid of adversarial networks,2015, In Advances in Neural Information ProcessingSystems 28: Annual Conference on Neural Information Processing Systems 2015
 Untangling invariant object recognition,2007, Trends in cognitivesciences
 NICE: non-linear independent components esti-mation,2015, In 3rd International Conference on Learning Representations
 Density estimation using real NVP,2017, In 5thInternational Conference on Learning Representations
 Adversarially learned inference,2017, In 5th International Conferenceon Learning Representations
 Class of highly entangled many-body states that can be efficiently simu-lated,2014, Phys
 TransfloW learning: Repurposingflow models without retraining,2019, CoRR
 Texture synthesis using convolutionalneural networks,2015, In Advances in Neural Information Processing Systems 28: Annual Conferenceon Neural Information Processing Systems 2015
 Deep learning and holo-graphic qcd,2018, Phys
 Deep residual learning for image recog-nition,2016, In 2016 IEEE Conference on Computer Vision and Pattern Recognition
 beta-vae: Learning basic visual concepts with aconstrained variational framework,2017, In 5th International Conference on Learning Representations
 Towards a definition of disentangled representations,2018, CoRR
 Emerging convolutions for generativenormalizing flows,2019, In Proceedings of the 36th International Conference on Machine Learning
 Machine learning holographic mappingby neural network renormalization group,2020, Phys
 Texture synthesis with spatial generativeadversarial networks,2016, CoRR
 A style-based generator architecture for generativeadversarial networks,2019, In IEEE Conference on Computer Vision and Pattern Recognition
 Glow: Generative flow with invertible 1x1 convolu-tions,2018, In Advances in Neural Information Processing Systems 31: Annual Conference on NeuralInformation Processing Systems 2018
 Auto-encoding variational bayes,2014, In Yoshua Bengio and YannLeCun (eds
 Contrastive learning of structured world mod-els,2020, In 8th International Conference on Learning Representations
 A theoretical framework for back-propagation,1988, 1988
 Handwritten digit recognition with a back-propagation net-work,1989, In Advances in Neural Information Processing Systems 2
 Optimal renormalization group transformation from information theory,2020, Phys
 Neural network renormalization group,2018, Phys
 Deep learning face attributes in the wild,2015, In2015 IEEE International Conference on Computer Vision
 Adversarial autoen-coders,2015, CoRR
 Emergence of simple-cell receptive field properties bylearning a sparse code for natural images,1996, Nature
 A spectral regUlarizer for UnsUpervised disen-tanglement,2018, CoRR
 Parallel mUltiscale aUtoregressive density esti-mation,2017, In Proceedings of the 34th International Conference on Machine Learning
 Normalizing flows on tori and spheres,2020, CoRR
 Weight normalization: A simple reparameterization to ac-celerate training of deep neural networks,2016, In Advances in Neural Information Processing Systems29: Annual Conference on Neural Information Processing Systems 2016
 Understanding anomalydetection with deep invertible networks through hierarchies of distributions and features,2020, CoRR
 Entanglement renormalization and holography,2012, Phys
 Texture networks:Feed-forward synthesis of textures and stylized images,2016, In Proceedings of the 33nd InternationalConference on Machine Learning
 NVAE: A deep hierarchical variational autoencoder,2020, CoRR
 Class of quantum many-body states that can be efficiently simulated,2008, Phys
 Renormalization group and critical phenomena,1971, i
 Machine learning spatial geometry from entangle-ment features,2018, Phys
 Word embedding visualizationvia dictionary learning,2019, CoRR
 Unpaired image-to-image translationusing cycle-consistent adversarial networks,2017, In Computer Vision (ICCV)
