title,year,conference
 Learning step sizesfor unfolded sparse coding,2019, In Advances in Neural Information Processing Systems
 Amp-inspired deep netWorks for sparselinear inverse problems,2017, IEEE Transactions on Signal Processing
 Theoretical linear convergence of un-folded ista and its practical Weights and thresholds,2018, In Advances in Neural Information ProcessingSystems
 Image denoising by sparse 3-d transform-domaincollaborative filtering,2007, IEEE Transactions on Image processing
 Robust photometric stere-o using sparse regression,2012, In 2012 IEEE Conference on Computer Vision and Pattern Recognition
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Sparse coding with gated learned ista,2020, InProceedings of the International Conference on Learning Representations
 Robust pho-tometric stereo via low-rank matrix completion and recovery,2010, In Asian Conference on ComputerVision
 Image super-resolution via sparserepresentation,2010, IEEE transactions on image processing
3 Proof of Theorem 2For the EBT-LISTA with support selection formulated in Eq,2021, (11)
