title,year,conference
 and Convolution Algorithms,1985, Citeseer
 A survey of methods of computing minimax and near-minimax polynomial approx-imations for functions of a single independent variable,1965, J
 Saliency detection: A spectral residual approach,2007, In CVPR
 An efficient neighborhood-based interaction model for recommendation onheterogeneous graph,2020, CoRR
 Low-rank tucker decomposition of large tensors usingtensorsketch,2018, In NeurIPS
 Fft pruning,1971, IEEE transactions on Audio and Electroacoustics
 Fast training of convolutional networks throughffts,2014, In 2nd International Conference on Learning Representations
 Fast approximate correlation for massive time-seriesdata,2010, In SIGMOD
 Compressed matrix multiplication,2013, ACM Trans
 Fast and scalable polynomial kernels via explicit feature maps,2013, InKDD
 Spectral representations for convolutional neuralnetworks,2015, In Advances in neural information processing systems
 Pruning the decimation in-time fft algorithm,1976, IEEE Transactions on Acoustics
 Efficient computation of the dft with only a subset of inputor output points,1993, IEEE transactions on signal processing
