title,year,conference
 Birdsnap: Large-scale fine-grained visual categorization of birds,2014, In Proceedings ofthe IEEE Conference on Computer Vision and Pattern Recognition
 Learning imbalanceddatasets with label-distribution-aware margin loss,2019, In Advances in Neural Information ProcessingSystems
 Destruction and construction learning for fine-grained image recognition,2019, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition
 Discovering localized attributes forfine-grained recognition,2012, In 2012 IEEE Conference on Computer Vision and Pattern Recognition
 Pairwiseconfusion for fine-grained visual classification,2018, In Proceedings of the European Conference onComputer Vision (ECCV)
 Look closer to see better: Recurrent attention convolutionalneural network for fine-grained image recognition,2017, In Proceedings of the IEEE conference oncomputer vision and pattern recognition
 Weakly supervised complementary parts models forfine-grained image classification from the bottom up,2019, In Proceedings of the IEEE Conference onComputer Vision and Pattern Recognition
 LVIS: A dataset for large vocabulary instancesegmentation,2019, In CVPR
 Deep residual learning for imagerecognition,2016, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Learning deep representation forimbalanced classification,2016, In Proceedings of the IEEE conference on computer vision and patternrecognition
 Part-stacked cnn for fine-grained visualcategorization,2016, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Decoupling representation and classifier for long-tailed recognition,2020, In InternationalConference on Learning Representations
 Towards faster training of global covariancepooling networks by iterative matrix square root normalization,2018, In Proceedings of the IEEEConference on Computer Vision and Pattern Recognition
 SGDR: stochastic gradient descent with warm restarts,2017, In 5thInternational Conference on Learning Representations
 Fine-grainedvisual classification of aircraft,2013, CoRR
 Automatic differentiation inpytorch,2017, 2017
 Grad-cam: Visual explanations from deep networks via gradient-based local-ization,2017, In Proceedings ofthe IEEE International Conference on Computer Vision
 The inaturalist species classification and detection dataset,2018, InProceedings of the IEEE conference on computer vision and pattern recognition
 Learning a discriminative filter bank within acnn for fine-grained recognition,2018, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition
 Learning to model the tail,2017, In Advances inNeural Information Processing Systems
 Learning to navigatefor fine-grained classification,2018, In Proceedings of the European Conference on Computer Vision(ECCV)
 Looking for the devil in the details:Learning trilinear attention sampling network for fine-grained image recognition,2019, In Proceedingsof the IEEE Conference on Computer Vision and Pattern Recognition
