title,year,conference
 Classification-based anomaly detection for general data,2020, arXivpreprint arXiv:2005
 A simple framework forcontrastive learning of visual representations,2020, arXiv preprint arXiv:2002
 Using self-supervised learningcan improve model robustness and uncertainty,2019, In Advances in Neural Information ProcessingSystems
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Sgdr: Stochastic gradient descent with warm restarts,2016, arXivpreprint arXiv:1608
 Readingdigits in natural images with unsupervised feature learning,2011, NIPS Workshop on Deep Learningand Unsupervised Feature Learning
 Deep one-class classification,2018, In Internationalconference on machine learning
 Unsupervised anomaly detection with generative adversarial networks to guide markerdiscovery,2017, In International conference on information processing in medical imaging
 Support vector data description,2004, Machine learning
 Wide residual networks,2016, arXiv preprintarXiv:1605
