title,year,conference
 Fixinga Broken ELBO,1938, In International Conference on Machine Learning
 Analyzing Inverse Problems withInvertible Neural Networks,1808, ICLR 2019
 Towards Principled Methods for Training Generative AdversarialNetworks,2017, arXiv:1701
 Wasserstein Generative Adversarial Net-works,1938, In International Conference on Machine Learning
 Constraint acqui-sition,0004, Artificial Intelligence
 Convex Optimization,2004, Cambridge University Press
 VFlow: More Expressive GenerativeFlows with Variational Data Augmentation,2002, arXiv:2002
 Joint distributionoptimal transportation for domain adaptation,2017, In I
 Medical Time-Series DataGeneration Using Generative Adversarial Networks,2020, In Martin Michalowski and RobertMoskovitch (eds
 NICE: Non-linear Independent ComponentsEstimation,2015, arXiv:1410
 Density estimation using Real NVP,1605, ICLR2017
 Generative Adversarial Nets,2014, In Z
 Boosting Varia-tional Inference,1611, arXiv:1611
 beta-VAE: Learning Basic Visual Concepts with aConstrained Variational Framework,2017, In ICLR
 Hierar-chical Importance Weighted Autoencoders,2019, In International Conference on Machine Learning
 Bidirectional ConditionalGenerative Adversarial Networks,2019, In C
 Variational Autoencoderswith Riemannian Brownian Motion Priors,2002, arXiv:2002
 Auto-Encoding Variational Bayes,1312, arXiv:1312
 Photo-Realistic Single Image Super-Resolution Using a Generative Adversarial Network,2017, pp
 Scalable Differentially PrivateGenerative Student Model via PATE,1906, arXiv:1906
 Con-tinuous Hierarchical Representations with POinCare Variational Auto-Encoders,2019, In H
 Disentangling Disentanglementin Variational Autoencoders,2019, In International Conference on Machine Learning
 Disentangling factors of variation in deep representation using adversarial training,2016, InD
 Conditional Generative Adversarial Nets,1411, arXiv:1411
 The application of Bayesian methods forseeking the extremum,1978, Towards global optimization
 Detecting Out-of-Distribution Inputs to Deep Generative Models Using Typicality,1906, arXiv:1906
 f-GAN: Training Generative Neural Samplersusing Variational Divergence Minimization,2016, In D
 WaveNet: A Generative Model for RawAudio,2016, arXiv:1609
 Generative Probabilistic NoveltyDetection with Adversarial Autoencoders,2018, In S
 Unsupervised Representation Learning with DeepConvolutional Generative Adversarial Networks,1511, arXiv:1511
 Black Box Variational Inference,2014, In ArtificialIntelligence and Statistics
 Gaussian Processes in Machine Learning,2004, In Olivier Bousquet
 Generating Diverse High-Fidelity Imageswith VQ-VAE-2,2019, In H
 Variational Inference with Normalizing Flows,2015, In InternationalConference on Machine Learning
 Taming VAEs,2018, arXiv:1810
 Stochastic Backpropagation andApproximate Inference in Deep Generative Models,1938, In International Conference on MachineLearning
 A HierarchicalLatent Vector Model for Learning Long-Term Structure in Music,2018, In International Conferenceon Machine Learning
 Theory and Experiments onVector Quantized Autoencoders,2018, arXiv:1805
 TemperedAdversarial Networks,1938, In International Conference on Machine Learning
 PixelCNN++: Improving thePixelCNN with Discretized Logistic Mixture Likelihood and Other Modifications,2017, ICLR
 SinGAN: Learning a Generative ModelFrom a Single Natural Image,2019, pp
 Learning Structured Output Representation usingDeep Conditional Generative Models,2015, In C
 DP-CGAN: DifferentiallyPrivate Synthetic Data and Label Generation,2019, 2019
 Neural Discrete Representa-tion Learning,2017, In I
