title,year,conference
 Electromagnetic brain mapping,2001, IEEESignal Processing Magazine
 Handling correlatedand repeated measurements with the smoothed multivariate square-root Lasso,2019, In Advances inNeural Information Processing Systems
 Variational regular-isation for inverse problems with imperfect forward operators and general noise models,2020, arXivpreprint arXiv:2005
 Robust estimation of noise for electromagnetic brain imaging with the Champagne algo-rithm,2020, NeuroImage
 Representational structureor task structure? Bias in neural representational similarity analysis and a Bayesian method forreducing bias,2019, PLoS computational biology
 A Bayesian method for reducingbias in neural representational similarity analysis,2016, In Advances in Neural Information ProcessingSystems
 Stable signal recovery from incompleteand inaccurate measurements,2006, Communications on pure and applied mathematics
 Solving the EEG inverse problem based onspace-time-frequency structured sparsity constraints,2015, NeuroImage
 Stochastic maximum-likelihoodDOA estimation in the presence of unknown nonuniform noise,2008, IEEE Transactions on SignalProcessing
 Sparse solutionsto linear inverse problems with multiple measurement vectors,2005, IEEE Transactions on SignalProcessing
 Learning heteroscedasticmodels by convex programming under group sparsity,2013, In International Conference on MachineLearning
 High-dimensional heteroscedastic regression with anapplication to eQTL data analysis,2012, Biometrics
 Maximum marginal likelihood estimation for nonnegative dic-tionary learning in the Gamma-Poisson model,2012, IEEE Transactions on Signal Processing
 Compressed sensing,2006, IEEE Transactions on Information Theory
 Automated model selection in covariance estimationand spatial whitening of MEG and EEG signals,2015, NeuroImage
 Multisnapshotsparse Bayesian learning for DOA,2016, IEEE Signal Processing Letters
 Massive MIMO channel subspace estimation from low-dimensional projections,2017, IEEE Transactions on Signal Processing
 Unification of sparse Bayesian learning algorithms for electromagnetic brain imagingwith the majorization minimization framework,2020, bioRxiv
 A simulation framework for benchmarking EEG-based brain con-nectivity estimation methodologies,2016, Brain topography
 An expanded theoretical treatment of iteration-dependent majorize-minimize algorithms,2007, IEEE Transactions on Image Processing
 Maximum likelihood direction finding in sPatially colored noise fieldsusing sParse sensor arrays,2010, IEEE Transactions on Signal Processing
 On a class of nonconvex Problems where all local minima are global,2004, Publications deIfInstitutMathemathique
 A minorization-maximization algorithm for an-based MIMOE secrecy rate maximization,2016, In 2016 IEEE GlobalConference on Signal and Information Processing (GlobalSIP)
 Generalized concomi-tant multi-task lasso for sparse multimodal regression,2018, In International Conference on ArtificialIntelligence and Statistics
 A mathematical programming approachto the kernel fisher algorithm,2000, Advances in neural information processing systems
 Robust instance-optimal recovery of sparse signals atunknown noise levels,2020, arXiv preprint arXiv:2008
 A generalized spatiotemporalcovariance model for stationary background in analysis of MEG data,2006, In 2006 InternationalConference of the IEEE Engineering in Medicine and Biology Society
 Joint channel estimation and data detectionin MIMO-OFDM systems: A sparse Bayesian learning approach,2015, IEEE Transactions on SignalProcessing
 Variational Bayesian inference techniques,2010, IEEE SignalProcessing Magazine
 Electromagnetic brain imaging: a Bayesian perspec-tive,2015, Springer
 Geometric optimization in machine learning,2016, In AlgorithmicAdvances in Riemannian Geometry and Applications
 Information retrieval,1979, 1979
 Bayesian fusion and multimodal DCM for EEG and fMRI,2020, NeuroImage
 Structured robust covariance estimation,2015, Foundations and Trends®in Signal Processing
 Sparse Bayesian learning for basis selection,2004, IEEE Transactionson Signal Processing
 An empirical Bayesian strategy for solving the simultaneoussparse approximation problem,2007, IEEE Transactions on Signal Processing
 Dependent relevance determination forsmooth and structured sparse regression,2019, J
 The MM alternative to EM,2010, Statistical Science
 The concave-convex procedure,2003, Neural computation
 Geometric mean metric learning,2016, In InternationalConference on Machine Learning
 Geodesics on the manifold of P,2009,D
