title,year,conference
 Hints and the VC dimension,1993, Neural Computation
 Learning from noisy examples,1988, Machine Learning
 Theoretical models of learning to learn,1998, In Learning to learn
 A notion of task relatedness yielding provable multiple-task learning guarantees,2008, Machine learning
 A theory of learning from different domains,2010, Machine learning
 The groningenmeaning bank,2017, In Handbook of linguistic annotation
 Guiding Semi-Supervision with Constraint-DrivenLearning,2007, In Proc
 Learning and Inference withConstraints,2008, 7 2008
 Structured Learning with Constrained ConditionalModels,2012, Machine Learning
 Unsupervised cross-modalalignment of speech and text embedding spaces,2018, In Advances in Neural Information ProcessingSystems
 A consistent regularization approach forstructured prediction,2016, In Advances in neural information processing systems
 Localized structured prediction,2019, In Advancesin Neural Information Processing Systems
 Large-scale QA-SRLparsing,2018, In ACL
 A primer on pac-bayesian learning,2019, arXiv preprint arXiv:1901
 Estimating relatedness via data compression,2006, In Proceedings of the 23rd internationalconference on Machine learning
 UnifiedQA: Crossing format boundaries with a single qa system,2020, arXiv preprintarXiv:2005
 Adam: A method for stochastic optimization,2015, ICLR
 Conditional random fields: Proba-bilistic models for segmenting and labeling sequence data,2001, 2001
 Zero-shot relation extraction viareading comprehension,2017, In CoNLL
 Transfer learning using kolmogorov complexity: Basic theory andempirical evaluations,2008, In Advances in neural information processing systems
 Named Entity Recognitionwith Partially Annotated Training Data,2019, In Proc
 Some PAC-Bayesian theorems,1999, Machine Learning
 Pac-bayesian stochastic model selection,2003, Machine Learning
 Learning withnoisy labels,2013, In Advances in neural information processing systems
 A survey on transfer learning,2009, IEEE Transactions on knowledgeand data engineering
 Glove: Global vectors for wordrepresentation,2014, In Proceedings of the 2014 conference on empirical methods in natural languageprocessing (EMNLP)
 Sentence encoders on STILTs: SUPPlemen-tary training on intermediate labeled-data tasks,2018, arXiv preprint arXiv:1811
 Text chunking using transformation-based learning,1999, InNatural language processing using very large corpora
 Deep learning is robust to massivelabel noise,2017, arXiv preprint arXiv:1705
 Incidental Supervision: Moving beyond Supervised Learning,2017, In Proc
 A linear programming formulation for global inference in natural lan-guage tasks,2004, Technical report
 Towards a theory of Coherent Concepts,2000, In Proc
 Clustering learning tasks and the selective cross-task trans-fer of knowledge,1998, In Learning to learn
 NewsQA: A machine comprehension dataset,2017, In Proceedings of the 2ndWorkshop on Representation Learning for NLP
 A theory of the learnable,1984, Communications of the ACM
 A new learning paradigm: Learning using privileged infor-mation,2009, Neural networks
 On the uniform convergence of relative frequencies ofevents to their probabilities,2015, In Measures of complexity
 Learnability with indirect supervision signals,2020, arXivpreprint arXiv:2006
 Huggingface’s trans-formers: State-of-the-art natural language processing,2019, ArXiv
 From -entropy to KL-entropy: Analysis of minimum information complexitydensity estimation,2006, The Annals of Statistics
