title,year,conference
 Multi-directionalheuristic search,2020, In International Joint Conference on Artificial Intelligence (IJCAI)
 Belief state representation in thedopamine system,2018, Nature communications
 Global and detailed routing,2009, In Electronic Design Automation
 Rsr: A new rectilinear steiner minimumtree approximation for fpga placement and global routing,1998, In Proceedings
 Completely derandomized self-adaptation in evolutionstrategies,2001, Evolutionary computation
 Circuit routing using monte carlo tree search and deep neuralnetworks,2020, arXiv preprint arXiv:2006
 The complexity of wirerouting and finding minimum area layouts for arbitrary vlsicircuits,1984, Advances in computing research
 Al-gorithms for minimizing bottleneck crosstalk in two-layer channel routing,2020, In ComputationalAdvancement in Communication Circuits and Systems
 Accurate prediction of detailed routing congestion usingsupervised data learning,2014, In 2014 IEEE 32nd International Conference on Computer Design(ICCD)
 Evolution strategies as ascalable alternative to reinforcement learning,2017, arXiv preprint arXiv:1703
 Trapl: Track planning of local congestion for global routing,2017, InProceedings of the 54th Annual Design Automation Conference 2017
 Cooperative pathfinding,2005, AIIDE
 The grid-based path planning competition,2014, AI Magazine
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine learning
 A Study of Routing Algorithms for PCB Design,2016, PhD thesis
 Gdrouter: Interleaved global routing and detailed routing for ulti-mate routability,2012, In Proceedings of the 49th Annual Design Automation Conference
 An accu-rate detailed routing routability prediction model in placement,2015, In 2015 6th Asia Symposium onQuality Electronic Design (ASQED)
